empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI,Risk,color_risk
5154,0.54,0.75,3,260,2,0,0,0,technical,1,390,1.388888889,0
5155,0.64,0.95,3,154,4,0,0,0,technical,0,115,1.484375,0
5156,0.99,0.76,4,185,5,0,0,0,technical,1,148,0.767676768,0
5157,0.19,0.92,5,193,6,0,0,0,technical,2,160,4.842105263,0
5158,0.86,0.96,4,167,3,0,0,0,support,0,222,1.11627907,0
5159,0.65,0.66,5,165,3,0,0,0,support,2,275,1.015384615,0
5160,0.52,0.81,3,253,2,0,0,0,support,2,379,1.557692308,5
5161,0.85,0.49,4,142,3,0,0,0,support,2,189,0.576470588,0
5162,0.61,0.64,5,186,4,0,0,0,support,2,232,1.049180328,0
5163,0.77,0.57,4,203,3,1,0,0,support,0,270,0.74025974,0
5164,0.54,0.94,4,217,2,0,0,0,support,2,434,1.740740741,5
5165,0.76,0.74,4,187,3,0,0,0,support,2,249,0.973684211,0
5166,0.79,0.9,3,152,4,0,0,0,support,2,114,1.139240506,0
5167,0.89,0.93,5,150,2,0,0,0,support,0,375,1.04494382,0
5168,0.6,0.8,3,191,2,0,0,0,support,2,286,1.333333333,0
5169,0.51,0.58,4,140,3,0,0,0,technical,0,186,1.137254902,0
5170,0.2,0.72,5,123,2,1,0,0,technical,1,307,3.6,0
5171,0.93,0.6,5,170,2,0,0,0,technical,2,425,0.64516129,0
5172,0.77,0.54,3,227,4,0,0,0,management,2,170,0.701298701,0
5173,0.8,0.87,4,220,2,0,0,0,IT,2,440,1.0875,0
5174,0.8,0.97,5,258,3,0,0,0,IT,2,430,1.2125,0
5175,0.62,0.92,5,149,3,0,0,0,IT,1,248,1.483870968,0
5176,0.79,0.72,4,192,3,0,0,0,IT,1,256,0.911392405,0
5177,0.88,0.73,5,267,3,0,0,0,IT,1,445,0.829545455,0
5178,0.96,0.73,5,169,3,1,0,0,product_mng,1,281,0.760416667,0
5179,0.34,0.69,2,178,3,0,0,0,product_mng,1,118,2.029411765,0
5180,0.34,0.65,2,165,4,0,0,0,product_mng,1,82,1.911764706,0
5181,0.88,0.85,4,231,3,0,0,0,product_mng,1,308,0.965909091,0
5182,0.66,0.61,3,260,3,0,0,0,IT,1,260,0.924242424,0
5183,0.55,0.71,4,181,2,1,0,0,RandD,1,362,1.290909091,0
5184,0.59,0.51,3,243,2,0,0,0,RandD,1,364,0.86440678,0
5185,0.62,0.73,4,191,3,0,0,0,RandD,0,254,1.177419355,0
5186,0.78,0.93,3,200,3,0,0,0,RandD,1,200,1.192307692,0
5187,0.73,0.75,5,265,3,0,0,0,RandD,1,441,1.02739726,0
5188,0.71,0.94,4,246,3,0,0,0,marketing,1,328,1.323943662,0
5189,0.97,0.86,3,187,2,0,0,0,sales,1,280,0.886597938,0
5190,0.21,0.74,5,141,4,0,0,0,accounting,0,176,3.523809524,0
5191,0.52,0.96,4,246,3,0,0,0,support,1,328,1.846153846,0
5192,0.73,0.88,4,236,3,1,0,0,technical,1,314,1.205479452,0
5193,0.74,0.83,3,170,3,0,0,0,management,1,170,1.121621622,0
5194,0.26,0.71,6,189,2,0,0,0,marketing,0,567,2.730769231,5
5195,0.52,0.78,4,237,3,0,0,0,marketing,1,316,1.5,0
5196,0.69,0.54,4,180,3,0,0,0,marketing,2,240,0.782608696,0
5197,0.79,0.59,2,157,6,0,0,0,sales,0,52,0.746835443,0
5198,0.93,0.62,4,258,3,0,0,0,sales,2,344,0.666666667,0
5199,0.34,0.87,4,283,2,0,0,0,sales,0,566,2.558823529,5
5200,0.77,0.52,4,216,3,0,0,0,sales,2,288,0.675324675,0
5201,0.36,0.73,3,187,3,0,0,0,sales,2,187,2.027777778,0
5202,0.93,0.58,3,215,3,0,0,0,sales,2,215,0.623655914,0
5203,0.7,0.58,3,211,3,0,0,0,sales,2,211,0.828571429,0
5204,0.51,0.49,4,182,2,0,0,0,sales,2,364,0.960784314,0
5205,0.83,0.78,3,165,3,1,0,0,sales,2,165,0.939759036,0
5206,0.89,0.89,4,265,2,0,0,0,sales,2,530,1,0
5207,0.94,0.59,3,137,2,0,0,0,sales,2,205,0.627659574,0
5208,0.8,0.55,4,269,3,0,0,0,sales,0,358,0.6875,0
5209,0.74,0.66,3,177,2,0,0,0,sales,1,265,0.891891892,0
5210,0.5,0.91,3,240,2,0,0,0,sales,2,360,1.82,5
5211,0.54,0.84,4,174,2,0,0,0,sales,2,348,1.555555556,5
5212,0.5,0.54,3,134,3,0,0,0,sales,2,134,1.08,0
5213,0.17,0.91,2,271,4,0,0,0,sales,2,135,5.352941176,0
5214,0.57,0.53,5,216,2,1,0,0,sales,2,540,0.929824561,0
5215,0.8,0.51,4,213,3,0,0,0,sales,2,284,0.6375,0
5216,0.45,0.64,5,133,4,0,0,0,accounting,2,166,1.422222222,0
5217,0.87,0.5,4,267,2,1,0,0,accounting,2,534,0.574712644,0
5218,0.98,0.64,3,263,4,0,0,0,accounting,2,197,0.653061224,0
5219,0.55,0.8,4,260,3,0,0,0,hr,0,346,1.454545455,5
5220,0.53,0.5,4,185,3,0,0,0,hr,1,246,0.943396226,0
5221,0.75,0.48,2,284,6,0,0,0,hr,1,94,0.64,0
5222,0.96,0.59,3,229,3,0,0,0,hr,1,229,0.614583333,0
5223,0.71,0.97,3,189,3,1,0,0,technical,0,189,1.366197183,0
5224,0.7,0.63,3,209,3,0,0,0,technical,1,209,0.9,0
5225,0.33,0.94,4,166,6,0,0,0,technical,1,110,2.848484848,0
5226,0.93,0.94,3,183,2,0,0,0,technical,1,274,1.010752688,0
5227,0.64,0.65,3,181,2,0,0,0,technical,0,271,1.015625,0
5228,0.27,0.45,3,239,4,0,0,0,technical,1,179,1.666666667,0
5229,0.99,0.99,3,158,2,0,0,0,technical,1,237,1,0
5230,0.81,0.62,3,187,3,0,0,0,technical,1,187,0.765432099,0
5231,0.6,0.91,4,236,3,0,0,0,technical,1,314,1.516666667,0
5232,0.32,0.4,6,162,5,0,0,0,technical,1,194,1.25,0
5233,0.48,0.68,4,163,2,1,0,0,technical,1,326,1.416666667,0
5234,0.87,0.51,4,173,3,0,0,0,support,1,230,0.586206897,0
5235,0.91,0.79,5,273,4,1,0,0,support,2,341,0.868131868,0
5236,0.24,0.89,5,142,4,0,0,0,support,2,177,3.708333333,0
5237,0.66,0.56,4,141,4,0,0,0,support,2,141,0.848484848,0
5238,0.94,0.59,3,234,2,0,0,0,support,2,351,0.627659574,0
5239,0.93,0.97,5,255,4,0,0,0,support,2,318,1.043010753,0
5240,0.19,0.55,5,148,4,0,0,0,support,2,185,2.894736842,0
5241,0.88,0.45,5,274,2,1,0,0,support,2,685,0.511363636,0
5242,0.76,0.47,3,223,2,0,0,0,support,2,334,0.618421053,0
5243,0.67,0.64,5,248,3,0,0,0,support,2,413,0.955223881,0
5244,0.54,0.5,4,146,2,0,0,0,support,2,292,0.925925926,0
5245,0.53,0.95,2,101,5,0,0,0,technical,2,40,1.79245283,0
5246,0.67,0.92,4,265,4,0,0,0,technical,2,265,1.373134328,0
5247,0.5,0.38,5,175,4,0,0,0,technical,0,218,0.76,0
5248,0.49,0.76,4,202,3,0,0,0,management,1,269,1.551020408,0
5249,0.82,0.71,3,160,3,0,0,0,IT,2,160,0.865853659,0
5250,0.86,0.71,3,235,3,0,0,0,IT,2,235,0.825581395,0
5251,0.5,0.5,4,267,3,0,0,0,IT,2,356,1,0
5252,0.82,0.6,3,261,2,1,0,0,IT,2,391,0.731707317,0
5253,0.95,0.78,2,148,2,0,0,0,IT,1,148,0.821052632,0
5254,0.64,0.87,3,239,4,0,0,0,product_mng,1,179,1.359375,0
5255,0.91,0.5,3,178,2,0,0,0,product_mng,1,267,0.549450549,0
5256,0.79,0.75,2,221,3,0,0,0,product_mng,1,147,0.949367089,0
5257,0.83,0.56,4,269,3,0,0,0,product_mng,1,358,0.674698795,0
5258,0.66,0.6,3,262,2,1,0,0,IT,1,393,0.909090909,0
5259,0.92,0.8,4,263,4,0,0,0,RandD,1,263,0.869565217,0
5260,0.59,0.47,5,191,3,0,0,0,RandD,1,318,0.796610169,0
5261,0.6,0.83,2,189,2,0,0,0,RandD,1,189,1.383333333,0
5262,0.68,0.97,5,207,4,1,0,0,RandD,1,258,1.426470588,0
5263,0.58,0.73,3,265,6,0,0,0,RandD,1,132,1.25862069,0
5264,0.93,0.77,5,224,2,0,0,0,marketing,1,560,0.827956989,0
5265,0.66,0.5,3,229,3,0,0,0,marketing,1,229,0.757575758,0
5266,0.8,0.99,3,158,3,0,0,0,sales,1,158,1.2375,0
5267,0.28,0.79,5,202,5,0,0,0,accounting,1,202,2.821428571,0
5268,0.84,0.59,4,216,2,0,0,0,support,1,432,0.702380952,0
5269,0.86,0.58,4,220,5,0,0,0,technical,1,176,0.674418605,0
5270,0.46,0.45,2,172,2,1,0,0,management,1,172,0.97826087,0
5271,0.94,0.92,3,187,2,0,0,0,marketing,1,280,0.978723404,0
5272,0.8,0.76,3,270,2,1,0,0,marketing,1,405,0.95,0
5273,0.13,0.63,6,219,6,0,0,0,marketing,1,219,4.846153846,0
5274,0.95,0.73,3,243,3,1,0,0,sales,2,243,0.768421053,0
5275,0.93,0.88,4,261,4,0,0,0,sales,2,261,0.946236559,0
5276,0.86,0.81,4,179,3,0,0,0,sales,2,238,0.941860465,0
5277,0.67,0.93,5,133,2,0,0,0,sales,2,332,1.388059701,0
5278,0.73,0.6,4,224,3,0,0,0,sales,2,298,0.821917808,0
5279,0.62,0.92,4,198,2,0,0,0,sales,2,396,1.483870968,5
5280,0.53,0.81,5,135,2,0,0,0,sales,2,337,1.528301887,5
5281,0.68,0.68,3,143,3,0,0,0,sales,2,143,1,0
5282,0.69,0.55,4,234,2,0,0,0,sales,2,468,0.797101449,0
5283,0.66,0.92,3,177,3,0,0,0,sales,2,177,1.393939394,0
5284,0.98,0.56,5,180,3,0,0,0,sales,2,300,0.571428571,0
5285,0.57,0.39,3,193,6,0,0,0,sales,2,96,0.684210526,0
5286,0.64,0.78,5,148,4,0,0,0,sales,0,185,1.21875,0
5287,0.71,0.58,3,194,4,0,0,0,sales,1,145,0.816901408,0
5288,0.94,0.7,3,271,4,0,0,0,sales,2,203,0.744680851,0
5289,0.8,0.85,3,135,2,0,0,0,sales,2,202,1.0625,0
5290,0.59,0.94,4,136,2,0,0,0,sales,2,272,1.593220339,0
5291,0.95,0.7,6,243,3,0,0,0,sales,2,486,0.736842105,0
5292,1,0.39,2,210,5,0,0,0,sales,1,84,0.39,0
5293,0.53,0.59,3,163,4,0,0,0,accounting,1,122,1.113207547,0
5294,0.35,0.59,5,268,3,0,0,0,accounting,1,446,1.685714286,5
5295,0.73,0.66,3,244,3,0,0,0,accounting,1,244,0.904109589,0
5296,0.89,0.63,4,164,3,0,0,0,hr,1,218,0.707865169,0
5297,0.21,0.93,4,260,3,0,0,0,hr,1,346,4.428571429,5
5298,0.21,0.85,5,153,3,0,0,0,hr,1,255,4.047619048,0
5299,0.6,0.83,4,216,2,1,0,0,hr,1,432,1.383333333,0
5300,0.94,0.69,2,198,3,0,0,0,technical,1,132,0.734042553,0
5301,0.92,0.68,4,196,3,1,0,0,technical,1,261,0.739130435,0
5302,0.92,0.78,3,218,3,0,0,0,technical,1,218,0.847826087,0
5303,0.71,0.98,5,167,3,0,0,0,technical,1,278,1.38028169,0
5304,0.69,0.83,4,264,3,0,0,0,technical,1,352,1.202898551,0
5305,0.26,0.51,2,284,2,0,0,0,technical,1,284,1.961538462,0
5306,0.21,0.78,4,218,6,0,0,0,technical,1,145,3.714285714,0
5307,0.36,0.42,2,192,2,0,0,0,technical,1,192,1.166666667,0
5308,0.81,0.92,5,255,4,1,0,0,technical,1,318,1.135802469,0
5309,0.54,0.88,3,251,2,0,0,0,technical,1,376,1.62962963,5
5310,0.63,0.87,5,248,2,0,0,0,technical,1,620,1.380952381,0
5311,0.86,0.75,5,157,4,0,0,0,support,1,196,0.872093023,0
5312,0.8,0.79,5,240,2,0,0,0,support,1,600,0.9875,0
5313,0.55,0.58,5,262,3,0,0,0,support,2,436,1.054545455,0
5314,0.18,0.6,3,130,2,1,0,0,support,2,195,3.333333333,0
5315,0.88,0.98,3,152,3,0,0,0,support,2,152,1.113636364,0
5316,0.65,0.86,4,256,2,0,0,0,support,2,512,1.323076923,0
5317,0.99,1,3,139,2,0,0,0,support,2,208,1.01010101,0
5318,0.88,0.93,4,195,2,0,0,0,support,2,390,1.056818182,0
5319,0.67,0.59,3,205,5,0,0,0,support,2,123,0.880597015,0
5320,0.53,0.59,4,265,2,0,0,0,support,2,530,1.113207547,0
5321,0.83,0.61,5,246,3,0,0,0,support,2,410,0.734939759,0
5322,0.36,0.71,3,100,3,0,0,0,technical,2,100,1.972222222,0
5323,0.62,0.64,5,150,3,1,0,0,technical,2,250,1.032258065,0
5324,0.72,0.67,4,147,2,0,0,0,technical,2,294,0.930555556,0
5325,0.79,0.54,4,244,3,0,0,0,management,0,325,0.683544304,0
5326,1,0.87,4,256,3,0,0,0,IT,1,341,0.87,0
5327,0.65,0.52,4,266,3,1,0,0,IT,2,354,0.8,0
5328,0.84,0.91,3,199,4,0,0,0,IT,2,149,1.083333333,0
5329,0.81,0.59,2,236,3,0,0,0,IT,2,157,0.728395062,0
5330,0.59,0.51,3,203,2,1,0,0,IT,2,304,0.86440678,0
5331,0.78,0.53,3,156,3,0,0,0,product_mng,1,156,0.679487179,0
5332,0.22,0.52,5,109,4,0,0,0,product_mng,1,136,2.363636364,0
5333,0.96,0.98,5,248,3,0,0,0,product_mng,1,413,1.020833333,0
5334,0.85,0.8,4,254,2,0,0,0,product_mng,1,508,0.941176471,0
5335,0.12,0.73,6,166,3,0,0,0,IT,1,332,6.083333333,5
5336,0.6,0.68,4,264,2,1,0,0,RandD,1,528,1.133333333,0
5337,0.93,0.84,5,266,3,0,0,0,RandD,1,443,0.903225806,0
5338,0.73,0.86,4,138,2,0,0,0,RandD,1,276,1.178082192,0
5339,0.7,0.66,3,151,2,0,0,0,RandD,1,226,0.942857143,0
5340,0.18,0.59,4,132,3,0,0,0,RandD,1,176,3.277777778,0
5341,0.81,0.6,4,133,3,0,0,0,RandD,1,177,0.740740741,0
5342,0.28,0.9,4,275,6,0,0,0,marketing,1,183,3.214285714,0
5343,0.74,0.79,3,275,3,0,0,0,sales,1,275,1.067567568,0
5344,0.5,0.74,4,272,5,0,0,0,accounting,1,217,1.48,0
5345,0.83,0.85,4,201,2,1,0,0,support,1,402,1.024096386,0
5346,0.55,0.66,3,164,2,0,0,0,technical,1,246,1.2,0
5347,0.77,0.94,4,224,2,0,0,0,management,1,448,1.220779221,0
5348,0.92,0.58,4,201,2,0,0,0,marketing,1,402,0.630434783,0
5349,0.59,0.89,5,169,2,1,0,0,marketing,1,422,1.508474576,5
5350,0.45,0.72,4,149,3,0,0,0,marketing,1,198,1.6,0
5351,0.76,0.97,3,271,3,0,0,0,sales,1,271,1.276315789,0
5352,0.89,0.69,4,137,3,0,0,0,sales,2,182,0.775280899,0
5353,0.73,0.5,3,208,2,0,0,0,sales,2,312,0.684931507,0
5354,0.65,0.7,3,231,3,0,0,0,sales,2,231,1.076923077,0
5355,0.14,0.96,3,196,5,1,0,0,sales,2,117,6.857142857,0
5356,0.3,0.47,2,159,4,0,0,0,sales,2,79,1.566666667,0
5357,0.53,0.82,5,184,3,0,0,0,sales,2,306,1.547169811,0
5358,0.66,0.89,3,257,3,0,0,0,sales,2,257,1.348484848,0
5359,0.84,0.59,3,234,2,0,0,0,sales,2,351,0.702380952,0
5360,0.74,0.97,3,239,4,1,0,0,sales,2,179,1.310810811,0
5361,0.56,0.4,2,255,3,0,0,0,sales,2,170,0.714285714,0
5362,0.42,0.47,4,146,3,1,0,0,sales,2,194,1.119047619,0
5363,0.29,0.8,5,103,6,0,0,0,sales,2,85,2.75862069,0
5364,0.54,0.72,5,206,4,0,0,0,sales,0,257,1.333333333,0
5365,0.8,0.52,3,253,2,1,0,0,sales,1,379,0.65,0
5366,0.89,0.93,4,245,4,0,0,0,sales,2,245,1.04494382,0
5367,0.92,0.58,3,261,3,1,0,0,sales,2,261,0.630434783,0
5368,0.87,0.68,4,217,3,0,0,0,sales,2,289,0.781609195,0
5369,0.76,0.82,4,172,3,1,0,0,sales,2,229,1.078947368,0
5370,0.64,0.61,3,221,3,0,0,0,accounting,1,221,0.953125,0
5371,0.83,0.57,2,246,5,1,0,0,accounting,1,98,0.686746988,0
5372,0.55,0.6,3,145,4,0,0,0,accounting,1,108,1.090909091,0
5373,0.83,0.7,5,168,3,0,0,0,hr,1,280,0.843373494,0
5374,0.58,0.62,5,184,3,0,0,0,hr,1,306,1.068965517,0
5375,0.67,0.97,4,186,3,0,0,0,hr,1,248,1.447761194,0
5376,0.65,0.57,3,238,3,0,0,0,hr,1,238,0.876923077,0
5377,0.89,0.95,5,203,3,0,0,0,technical,1,338,1.06741573,0
5378,0.84,0.5,5,195,3,0,0,0,technical,1,325,0.595238095,0
5379,0.5,0.7,5,264,2,0,0,0,technical,1,660,1.4,0
5380,0.7,0.51,3,256,3,0,0,0,technical,1,256,0.728571429,0
5381,0.79,0.83,5,268,3,0,0,0,technical,1,446,1.050632911,0
5382,0.19,0.72,6,243,6,1,0,0,technical,1,243,3.789473684,0
5383,0.89,0.5,4,136,2,1,0,0,technical,1,272,0.561797753,0
5384,0.36,0.6,2,136,6,0,0,0,technical,1,45,1.666666667,0
5385,0.62,0.66,5,165,3,0,0,0,technical,1,275,1.064516129,0
5386,0.84,0.93,6,166,4,0,0,0,technical,1,249,1.107142857,0
5387,0.65,0.87,4,267,2,0,0,0,technical,1,534,1.338461538,0
5388,0.65,0.7,4,233,3,0,0,0,support,2,310,1.076923077,0
5389,0.87,0.92,3,141,2,0,0,0,support,2,211,1.057471264,0
5390,0.66,0.73,5,249,2,0,0,0,support,2,622,1.106060606,0
5391,0.83,0.9,3,102,4,0,0,0,support,2,76,1.084337349,0
5392,0.89,0.63,3,268,3,0,0,0,support,2,268,0.707865169,0
5393,0.91,0.97,4,139,3,0,0,0,support,2,185,1.065934066,0
5394,0.91,0.56,3,168,2,0,0,0,support,2,252,0.615384615,0
5395,0.83,0.5,4,259,2,0,0,0,support,2,518,0.602409639,0
5396,0.87,0.82,4,248,2,0,0,0,support,2,496,0.942528736,0
5397,0.62,0.79,3,274,3,0,0,0,support,2,274,1.274193548,0
5398,0.54,1,3,169,2,0,0,0,support,2,253,1.851851852,0
5399,0.84,0.53,5,190,3,0,0,0,technical,2,316,0.630952381,0
5400,0.33,0.82,2,114,5,0,0,0,technical,0,45,2.484848485,0
5401,0.79,0.58,4,191,6,0,0,0,technical,1,127,0.734177215,0
5402,0.31,0.41,2,263,3,0,0,0,management,2,175,1.322580645,0
5403,0.68,0.81,3,166,2,0,0,0,IT,2,249,1.191176471,0
5404,0.52,0.7,4,247,5,0,0,0,IT,2,197,1.346153846,0
5405,0.54,0.64,3,203,4,0,0,0,IT,2,152,1.185185185,0
5406,0.73,0.78,4,181,4,0,0,0,IT,1,181,1.068493151,0
5407,0.49,0.74,3,229,3,1,0,0,IT,1,229,1.510204082,0
5408,0.37,0.67,2,159,2,0,0,0,product_mng,1,159,1.810810811,0
5409,0.53,0.84,3,151,3,0,0,0,product_mng,1,151,1.58490566,0
5410,0.58,0.75,4,222,3,1,0,0,product_mng,1,296,1.293103448,0
5411,0.2,0.51,2,163,2,0,0,0,product_mng,1,163,2.55,0
5412,0.91,0.6,4,163,5,0,0,0,IT,1,130,0.659340659,0
5413,0.53,0.78,2,138,2,0,0,0,RandD,1,138,1.471698113,0
5414,0.99,0.72,4,136,3,0,0,0,RandD,1,181,0.727272727,0
5415,0.97,0.87,3,207,4,0,0,0,RandD,1,155,0.896907216,0
5416,0.18,0.93,3,245,4,1,0,0,RandD,1,183,5.166666667,0
5417,0.83,0.93,6,130,5,0,0,0,RandD,1,156,1.120481928,0
5418,0.49,0.47,4,285,3,0,0,0,RandD,1,380,0.959183673,0
5419,0.74,0.93,3,204,4,0,0,0,marketing,1,153,1.256756757,0
5420,0.7,0.6,3,183,3,0,0,0,sales,1,183,0.857142857,0
5421,0.97,0.91,3,246,2,0,0,0,accounting,1,369,0.93814433,0
5422,0.92,0.91,3,250,4,0,0,0,support,1,187,0.989130435,0
5423,0.94,0.7,3,176,3,0,0,0,technical,1,176,0.744680851,0
5424,1,0.98,3,177,2,0,0,0,management,1,265,0.98,0
5425,0.5,0.51,3,169,4,0,0,0,marketing,1,126,1.02,0
5426,0.77,0.89,3,142,3,0,0,0,marketing,1,142,1.155844156,0
5427,0.68,0.71,5,135,4,1,0,0,marketing,2,168,1.044117647,0
5428,0.57,0.43,3,167,3,0,0,0,sales,2,167,0.754385965,0
5429,0.57,0.61,5,191,4,0,0,0,sales,2,238,1.070175439,0
5430,0.48,0.97,3,224,6,0,0,0,sales,2,112,2.020833333,0
5431,0.7,0.95,5,234,6,1,0,0,sales,2,195,1.357142857,0
5432,0.68,0.43,3,161,2,1,0,0,sales,2,241,0.632352941,0
5433,0.62,0.68,3,124,3,0,0,0,sales,2,124,1.096774194,0
5434,0.61,0.51,4,242,3,0,0,0,sales,2,322,0.836065574,0
5435,0.83,0.77,2,186,2,0,0,0,sales,2,186,0.927710843,0
5436,0.99,0.8,5,254,5,0,0,0,sales,2,254,0.808080808,0
5437,0.58,0.72,4,170,2,0,0,0,sales,2,340,1.24137931,0
5438,0.93,0.83,4,225,2,0,0,0,sales,2,450,0.892473118,0
5439,0.66,0.5,4,263,3,0,0,0,sales,0,350,0.757575758,0
5440,0.52,0.98,4,148,3,0,0,0,sales,1,197,1.884615385,0
5441,0.5,0.6,5,216,3,0,0,0,sales,2,360,1.2,0
5442,0.16,0.7,5,257,4,0,0,0,sales,2,321,4.375,0
5443,0.62,0.74,4,173,2,0,0,0,sales,2,346,1.193548387,0
5444,0.49,0.49,6,188,3,0,0,0,sales,2,376,1,0
5445,0.56,0.91,4,188,2,1,0,0,sales,1,376,1.625,5
5446,0.96,0.59,4,108,6,0,0,0,sales,1,72,0.614583333,0
5447,0.5,0.75,5,179,3,0,0,0,accounting,1,298,1.5,0
5448,0.99,0.99,4,195,2,0,0,0,accounting,1,390,1,0
5449,0.54,0.51,3,265,3,0,0,0,accounting,1,265,0.944444444,0
5450,0.52,0.9,4,285,2,0,0,0,hr,1,570,1.730769231,5
5451,0.81,0.99,5,202,4,0,0,0,hr,1,252,1.222222222,0
5452,0.5,0.73,4,271,2,0,0,0,hr,1,542,1.46,5
5453,0.51,0.88,3,202,4,0,0,0,hr,1,151,1.725490196,0
5454,0.41,0.47,6,171,2,0,0,0,technical,1,513,1.146341463,0
5455,0.62,0.72,2,180,2,1,0,0,technical,1,180,1.161290323,0
5456,0.56,0.68,3,269,3,1,0,0,technical,1,269,1.214285714,0
5457,0.96,0.75,3,231,3,0,0,0,technical,1,231,0.78125,0
5458,0.58,0.64,2,249,2,0,0,0,technical,1,249,1.103448276,0
5459,0.66,0.75,3,228,2,0,0,0,technical,1,342,1.136363636,0
5460,0.56,0.75,2,264,2,0,0,0,technical,1,264,1.339285714,0
5461,0.56,0.93,4,210,3,1,0,0,technical,1,280,1.660714286,0
5462,0.67,0.91,3,256,3,0,0,0,technical,1,256,1.358208955,0
5463,0.72,0.71,5,137,3,0,0,0,technical,1,228,0.986111111,0
5464,0.59,0.79,4,272,3,0,0,0,technical,1,362,1.338983051,0
5465,0.95,0.55,5,185,2,0,0,0,support,1,462,0.578947368,0
5466,1,0.93,3,264,4,0,0,0,support,2,198,0.93,0
5467,0.56,0.64,3,238,3,0,0,0,support,2,238,1.142857143,0
5468,0.52,0.49,4,98,3,0,0,0,support,2,130,0.942307692,0
5469,0.88,0.9,4,248,2,0,0,0,support,2,496,1.022727273,0
5470,0.58,0.84,4,271,2,0,0,0,support,2,542,1.448275862,5
5471,0.86,0.92,3,180,2,0,0,0,support,2,270,1.069767442,0
5472,0.19,0.64,5,181,4,1,0,0,support,2,226,3.368421053,0
5473,0.6,0.6,4,182,3,0,0,0,support,2,242,1,0
5474,0.82,0.87,3,204,4,0,0,0,support,2,153,1.06097561,0
5475,0.64,0.75,4,170,3,0,0,0,support,2,226,1.171875,0
5476,0.83,0.67,4,139,3,0,0,0,technical,2,185,0.807228916,0
5477,0.57,0.75,3,159,2,0,0,0,technical,2,238,1.315789474,0
5478,0.98,0.92,3,254,3,0,0,0,technical,0,254,0.93877551,0
5479,0.54,0.69,4,168,2,0,0,0,management,1,336,1.277777778,0
5480,0.72,0.66,3,256,2,0,0,0,IT,2,384,0.916666667,0
5481,0.89,0.87,4,209,2,0,0,0,IT,2,418,0.97752809,0
5482,0.41,0.57,3,193,3,1,0,0,IT,2,193,1.390243902,0
5483,0.93,0.62,4,142,2,0,0,0,IT,2,284,0.666666667,0
5484,0.9,0.9,3,274,3,0,0,0,IT,1,274,1,0
5485,0.38,0.59,4,276,2,0,0,0,product_mng,1,552,1.552631579,5
5486,0.52,0.88,4,155,3,1,0,0,product_mng,1,206,1.692307692,0
5487,0.99,0.72,3,220,2,1,0,0,product_mng,1,330,0.727272727,0
5488,0.69,0.74,2,271,2,0,0,0,product_mng,1,271,1.072463768,0
5489,0.76,0.76,5,175,3,0,0,0,IT,1,291,1,0
5490,0.42,0.46,3,128,2,1,0,0,RandD,1,192,1.095238095,0
5491,0.78,0.9,4,104,4,0,0,0,RandD,1,104,1.153846154,0
5492,0.37,0.46,3,173,6,0,0,0,RandD,2,86,1.243243243,0
5493,0.89,0.39,6,190,3,1,0,0,RandD,2,380,0.438202247,0
5494,0.93,0.49,5,167,3,0,0,0,RandD,2,278,0.52688172,0
5495,0.98,0.56,3,187,3,0,0,0,RandD,2,187,0.571428571,0
5496,0.65,0.56,3,259,3,0,0,0,marketing,2,259,0.861538462,0
5497,0.3,0.61,3,138,5,0,0,0,sales,2,82,2.033333333,0
5498,0.97,1,5,251,2,0,0,0,accounting,2,627,1.030927835,0
5499,0.84,0.49,5,189,2,0,0,0,support,2,472,0.583333333,0
5500,0.76,0.76,4,149,3,0,0,0,technical,2,198,1,0
5501,0.5,0.74,4,246,3,0,0,0,management,2,328,1.48,0
5502,0.48,0.61,3,146,3,0,0,0,marketing,2,146,1.270833333,0
5503,0.56,0.63,4,204,4,0,0,0,marketing,2,204,1.125,0
5504,0.99,0.77,4,184,3,0,0,0,marketing,2,245,0.777777778,0
5505,0.65,0.94,4,174,3,0,0,0,sales,2,232,1.446153846,0
5506,0.92,0.81,3,196,2,0,0,0,sales,2,294,0.880434783,0
5507,0.88,0.76,3,223,3,0,0,0,sales,2,223,0.863636364,0
5508,0.99,0.86,3,198,3,0,0,0,sales,2,198,0.868686869,0
5509,0.96,0.93,5,141,2,1,0,0,sales,2,352,0.96875,0
5510,0.55,0.85,4,273,2,0,0,0,sales,2,546,1.545454545,5
5511,0.71,0.94,4,209,3,0,0,0,sales,2,278,1.323943662,0
5512,0.72,0.68,3,135,4,0,0,0,sales,2,101,0.944444444,0
5513,0.23,0.5,5,100,3,0,0,0,sales,2,166,2.173913043,0
5514,0.78,0.61,3,193,3,0,0,0,sales,2,193,0.782051282,0
5515,0.82,0.61,3,229,2,0,0,0,sales,2,343,0.743902439,0
5516,0.49,0.74,4,104,4,0,0,0,sales,2,104,1.510204082,0
5517,0.96,0.82,4,201,2,0,0,0,sales,0,402,0.854166667,0
5518,0.5,0.78,3,206,3,1,0,1,sales,0,206,1.56,0
5519,0.98,0.57,5,141,3,0,0,1,sales,0,235,0.581632653,0
5520,0.85,0.57,4,150,3,0,0,1,sales,0,200,0.670588235,0
5521,0.72,0.75,3,166,3,0,0,1,sales,0,166,1.041666667,0
