empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI,Risk
4386,0.7,0.55,4,256,4,0,0,0,hr,2,256,0.785714286
4387,0.65,0.92,3,219,3,0,0,0,technical,2,219,1.415384615
4388,0.81,0.96,4,143,3,1,0,0,technical,2,190,1.185185185
4389,0.85,0.95,4,171,3,0,0,0,technical,2,228,1.117647059
4390,0.93,0.76,4,207,2,0,0,0,technical,2,414,0.817204301
4391,0.72,0.94,4,235,3,0,0,0,technical,2,313,1.305555556
4392,0.49,0.55,2,173,3,0,0,0,technical,2,115,1.12244898
4393,0.94,0.47,5,131,6,0,0,0,technical,2,109,0.5
4394,0.81,0.84,4,143,2,0,0,0,technical,2,286,1.037037037
4395,0.92,0.78,5,193,4,0,0,0,technical,0,241,0.847826087
4396,0.97,0.82,3,135,2,0,0,0,technical,1,202,0.845360825
4397,0.98,0.61,4,265,2,1,0,0,technical,2,530,0.62244898
4398,0.44,0.45,3,133,2,1,0,0,support,2,199,1.022727273
4399,0.72,0.87,4,184,4,0,0,0,support,2,184,1.208333333
4400,0.8,0.73,5,135,3,0,0,0,support,2,225,0.9125
4401,0.6,0.72,4,267,4,0,0,0,support,1,267,1.2
4402,0.89,0.65,4,184,3,0,0,0,support,1,245,0.730337079
4403,0.69,0.57,5,227,2,0,0,0,support,1,567,0.826086957
4404,0.54,0.81,4,257,2,0,0,0,support,1,514,1.5
4405,0.97,0.75,5,235,3,1,0,0,support,1,391,0.773195876
4406,0.37,0.4,4,161,2,0,0,0,support,1,322,1.081081081
4407,0.73,0.52,4,215,3,0,0,0,support,1,286,0.712328767
4408,0.57,0.69,4,146,3,0,0,0,support,1,194,1.210526316
4409,0.86,0.66,4,191,2,0,0,0,technical,1,382,0.76744186
4410,0.83,0.85,4,261,3,0,0,0,technical,1,348,1.024096386
4411,0.19,0.52,5,200,5,0,0,0,technical,1,200,2.736842105
4412,0.55,0.93,4,239,4,0,0,0,management,1,239,1.690909091
4413,0.6,0.65,4,160,2,0,0,0,IT,1,320,1.083333333
4414,0.62,0.71,3,177,3,1,0,0,IT,1,177,1.14516129
4415,0.65,0.55,5,215,2,0,0,0,IT,1,537,0.846153846
4416,0.4,0.48,4,97,2,0,0,0,IT,1,194,1.2
4417,0.82,0.78,5,231,2,1,0,0,IT,1,577,0.951219512
4418,0.75,0.69,2,257,2,1,0,0,product_mng,1,257,0.92
4419,0.83,0.53,3,232,3,1,0,0,product_mng,1,232,0.638554217
4420,0.77,0.78,4,212,3,0,0,0,product_mng,1,282,1.012987013
4421,0.59,0.98,4,198,3,0,0,0,product_mng,1,264,1.661016949
4422,0.8,0.79,5,240,4,0,0,0,IT,2,300,0.9875
4423,0.84,0.55,3,242,3,0,0,0,RandD,2,242,0.654761905
4424,0.88,0.71,4,250,3,0,0,0,RandD,2,333,0.806818182
4425,0.37,0.9,3,229,6,0,0,0,RandD,2,114,2.432432432
4426,0.88,0.66,4,133,2,0,0,0,RandD,2,266,0.75
4427,0.69,0.85,3,200,2,0,0,0,RandD,2,300,1.231884058
4428,0.54,0.49,2,155,2,1,0,0,marketing,2,155,0.907407407
4429,0.76,0.57,5,139,4,0,0,0,sales,2,173,0.75
4430,0.51,0.58,4,272,3,0,0,0,accounting,2,362,1.137254902
4431,0.16,0.52,3,100,4,0,0,0,support,2,75,3.25
4432,0.65,0.6,5,160,3,0,0,0,technical,2,266,0.923076923
4433,0.54,0.81,5,195,4,0,0,0,management,2,243,1.5
4434,0.66,0.68,4,152,3,0,0,0,marketing,0,202,1.03030303
4435,0.95,0.65,5,182,3,0,0,0,marketing,1,303,0.684210526
4436,0.83,0.57,3,137,2,0,0,0,marketing,2,205,0.686746988
4437,0.98,0.84,4,182,3,0,0,0,sales,2,242,0.857142857
4438,0.72,0.72,3,217,2,0,0,0,sales,2,325,1
4439,0.71,0.62,4,192,4,0,0,0,sales,2,192,0.873239437
4440,0.36,0.65,3,116,2,1,0,0,sales,1,174,1.805555556
4441,0.55,0.65,4,170,4,0,0,0,sales,1,170,1.181818182
4442,0.64,0.52,3,223,3,0,0,0,sales,1,223,0.8125
4443,0.62,0.57,3,174,2,0,0,0,sales,1,261,0.919354839
4444,1,0.95,3,193,6,0,0,0,sales,1,96,0.95
4445,0.91,0.91,6,167,2,1,0,0,sales,1,501,1
4446,0.81,0.67,4,225,3,0,0,0,sales,1,300,0.827160494
4447,0.71,0.92,4,248,3,1,0,0,sales,1,330,1.295774648
4448,0.97,0.74,3,104,5,0,0,0,sales,1,62,0.762886598
4449,0.75,0.86,6,148,4,0,0,0,sales,1,222,1.146666667
4450,0.68,1,3,148,4,1,0,0,sales,1,111,1.470588235
4451,0.87,0.68,5,187,3,0,0,0,sales,1,311,0.781609195
4452,0.96,0.57,3,151,2,0,0,0,sales,1,226,0.59375
4453,0.41,0.86,6,215,5,0,0,0,sales,1,258,2.097560976
4454,0.81,0.61,4,142,4,0,0,0,sales,1,142,0.75308642
4455,0.68,1,6,258,5,0,0,0,sales,1,309,1.470588235
4456,0.63,0.56,4,228,3,0,0,0,accounting,1,304,0.888888889
4457,0.6,0.84,2,221,3,0,0,0,accounting,1,147,1.4
4458,0.66,0.97,3,263,3,0,0,0,accounting,2,263,1.46969697
4459,0.69,0.82,4,273,4,0,0,0,hr,2,273,1.188405797
4460,0.23,0.37,3,247,4,0,0,0,hr,2,185,1.608695652
4461,0.52,0.63,3,225,3,0,0,0,hr,2,225,1.211538462
4462,0.65,0.86,4,269,2,1,0,0,hr,2,538,1.323076923
4463,0.78,0.4,6,174,3,0,0,0,technical,2,348,0.512820513
4464,0.6,0.65,5,201,2,0,0,0,technical,2,502,1.083333333
4465,0.9,0.62,3,254,3,0,0,0,technical,2,254,0.688888889
4466,0.59,0.95,5,254,2,0,0,0,technical,2,635,1.610169492
4467,0.89,0.78,3,185,2,1,0,0,technical,2,277,0.876404494
4468,0.96,0.85,4,200,4,0,0,0,technical,2,200,0.885416667
4469,0.68,0.76,3,190,3,1,0,0,technical,2,190,1.117647059
4470,0.52,0.72,2,160,2,0,0,0,technical,0,160,1.384615385
4471,0.68,0.94,3,264,2,0,0,0,technical,1,396,1.382352941
4472,0.6,0.59,3,172,3,0,0,0,technical,2,172,0.983333333
4473,0.28,0.83,5,279,4,0,0,0,technical,2,348,2.964285714
4474,0.98,0.54,5,260,3,0,0,0,support,2,433,0.551020408
4475,0.67,0.52,4,262,2,0,0,0,support,2,524,0.776119403
4476,0.86,0.6,5,134,2,1,0,0,support,1,335,0.697674419
4477,0.83,0.9,3,195,3,0,0,0,support,1,195,1.084337349
4478,0.79,0.86,3,139,3,0,0,0,support,1,139,1.088607595
4479,0.54,0.86,4,205,5,0,0,0,support,1,164,1.592592593
4480,0.51,0.86,5,212,2,0,0,0,support,1,530,1.68627451
4481,0.75,0.65,4,148,2,0,0,0,support,1,296,0.866666667
4482,0.51,0.67,4,228,3,0,0,0,support,1,304,1.31372549
4483,0.73,0.74,5,230,3,0,0,0,support,1,383,1.01369863
4484,0.17,0.4,4,286,3,0,0,0,support,1,381,2.352941176
4485,0.88,0.59,4,142,3,0,0,0,technical,1,189,0.670454545
4486,0.76,0.79,3,161,3,0,0,0,technical,1,161,1.039473684
4487,0.29,0.77,3,152,3,1,0,0,technical,1,152,2.655172414
4488,0.62,0.97,4,266,3,0,0,0,management,1,354,1.564516129
4489,0.5,0.85,2,143,3,0,0,0,IT,1,95,1.7
4490,0.16,0.65,5,165,3,0,0,0,IT,1,275,4.0625
4491,0.18,0.99,4,204,6,0,0,0,IT,1,136,5.5
4492,0.86,0.68,4,170,2,0,0,0,IT,1,340,0.790697674
4493,0.68,0.52,5,203,3,0,0,0,IT,1,338,0.764705882
4494,0.68,0.85,3,199,3,0,0,0,product_mng,1,199,1.25
4495,0.89,0.78,4,223,3,0,0,0,product_mng,1,297,0.876404494
4496,0.86,0.88,4,220,2,0,0,0,product_mng,1,440,1.023255814
4497,0.43,0.41,4,190,3,0,0,0,product_mng,2,253,0.953488372
4498,0.85,0.58,4,143,6,1,0,0,IT,2,95,0.682352941
4499,0.94,0.8,5,111,4,0,0,1,RandD,2,138,0.85106383
4500,0.58,0.71,4,145,3,1,0,1,RandD,2,193,1.224137931
4501,0.43,0.6,3,138,3,0,0,1,RandD,2,138,1.395348837
4502,0.72,0.49,3,203,3,0,0,1,RandD,2,203,0.680555556
4503,0.95,0.96,5,175,3,1,0,1,RandD,2,291,1.010526316
4504,0.35,0.67,3,119,3,0,0,1,marketing,2,119,1.914285714
4505,0.77,0.79,3,157,3,0,0,1,sales,2,157,1.025974026
4506,0.74,0.7,5,135,2,0,0,1,accounting,2,337,0.945945946
4507,0.5,0.6,4,200,2,0,0,1,support,2,400,1.2
4508,0.87,0.56,4,121,2,0,0,1,technical,2,242,0.643678161
4509,0.55,0.48,3,162,3,0,0,1,management,0,162,0.872727273
4510,0.8,0.65,3,135,3,0,0,1,marketing,1,135,0.8125
4511,0.49,0.52,4,183,2,0,0,1,marketing,2,366,1.06122449
4512,0.54,0.92,4,228,3,0,0,1,marketing,2,304,1.703703704
4513,0.21,0.87,4,148,5,0,0,0,sales,2,118,4.142857143
4514,0.77,0.77,3,219,2,0,0,0,sales,2,328,1
4515,0.53,0.73,4,147,3,0,0,0,sales,1,196,1.377358491
4516,0.89,0.49,5,165,6,0,0,0,sales,1,137,0.550561798
4517,0.25,0.59,4,218,3,1,0,0,sales,1,290,2.36
4518,0.53,0.59,3,231,2,0,0,0,sales,1,346,1.113207547
4519,0.44,0.45,2,124,3,0,0,0,sales,1,82,1.022727273
4520,0.7,0.44,2,131,2,0,0,0,sales,1,131,0.628571429
4521,0.54,0.76,3,199,4,0,0,0,sales,1,149,1.407407407
4522,0.9,0.56,3,220,3,0,0,0,sales,1,220,0.622222222
4523,0.69,0.8,5,215,3,0,0,0,sales,1,358,1.15942029
4524,0.78,0.59,4,180,3,0,0,0,sales,1,240,0.756410256
4525,0.91,0.49,6,272,6,0,0,0,sales,1,272,0.538461538
4526,0.92,0.61,2,228,2,0,0,0,sales,1,228,0.663043478
4527,0.96,0.88,3,168,2,0,0,0,sales,1,252,0.916666667
4528,0.8,0.77,4,205,2,0,0,0,sales,1,410,0.9625
4529,0.52,0.67,3,244,3,0,0,0,sales,1,244,1.288461538
4530,0.52,0.97,3,185,2,0,0,0,sales,1,277,1.865384615
4531,0.93,0.96,5,135,3,1,0,0,sales,1,225,1.032258065
4532,0.89,0.9,4,160,2,0,0,0,accounting,1,320,1.011235955
4533,0.83,0.61,4,262,4,0,0,0,accounting,1,262,0.734939759
4534,0.7,0.84,6,225,6,0,0,0,accounting,1,225,1.2
4535,0.89,0.74,4,174,2,0,0,0,hr,1,348,0.831460674
4536,0.21,0.37,6,266,3,0,0,1,hr,2,532,1.761904762
4537,0.67,0.78,4,241,4,0,0,1,hr,2,241,1.164179104
4538,0.73,0.97,3,245,2,0,0,1,hr,2,367,1.328767123
4539,0.85,0.51,3,261,4,0,0,1,technical,2,195,0.6
4540,0.54,0.85,4,157,3,0,0,1,technical,2,209,1.574074074
4541,0.74,0.94,3,286,6,0,0,1,technical,2,143,1.27027027
4542,0.71,0.65,4,263,2,1,0,1,technical,2,526,0.915492958
4543,0.76,0.52,2,229,3,0,0,1,technical,2,152,0.684210526
4544,0.85,0.5,4,159,2,0,0,1,technical,2,318,0.588235294
4545,0.82,0.89,4,196,3,0,0,1,technical,2,261,1.085365854
4546,0.71,0.79,4,133,3,0,0,1,technical,2,177,1.112676056
4547,0.79,0.65,5,228,3,0,0,1,technical,2,380,0.82278481
4548,0.86,0.56,4,247,3,0,0,1,technical,0,329,0.651162791
4549,0.9,0.78,5,215,3,0,0,1,technical,1,358,0.866666667
4550,0.65,0.8,6,233,3,1,0,1,support,2,466,1.230769231
4551,0.53,0.74,5,237,2,0,0,1,support,2,592,1.396226415
4552,0.51,0.91,4,269,5,0,0,1,support,2,215,1.784313725
4553,1,0.76,6,246,3,1,0,1,support,2,492,0.76
4554,0.92,0.82,4,168,3,0,0,1,support,1,224,0.891304348
4555,1,0.59,3,168,3,0,0,1,support,1,168,0.59
4556,0.23,0.67,4,163,5,0,0,1,support,1,130,2.913043478
4557,0.52,0.77,3,142,2,0,0,1,support,1,213,1.480769231
4558,0.8,0.83,4,183,2,1,0,1,support,1,366,1.0375
4559,0.59,0.72,4,264,3,0,0,0,support,1,352,1.220338983
4560,0.75,0.55,2,184,2,0,0,0,support,1,184,0.733333333
4561,0.99,0.58,4,138,3,0,0,0,technical,1,184,0.585858586
4562,0.57,0.76,3,195,3,0,0,0,technical,2,195,1.333333333
4563,0.87,0.95,4,251,3,0,0,0,technical,2,334,1.091954023
4564,0.52,0.47,3,108,5,0,0,0,management,2,64,0.903846154
4565,0.57,0.9,3,144,2,0,0,0,IT,2,216,1.578947368
4566,0.32,0.77,6,112,4,0,0,0,IT,2,168,2.40625
4567,0.66,0.81,2,201,3,0,0,0,IT,2,134,1.227272727
4568,0.53,0.8,4,204,3,0,0,0,IT,2,272,1.509433962
4569,0.55,0.62,5,226,3,0,0,0,IT,2,376,1.127272727
4570,0.66,0.9,3,217,4,0,0,0,product_mng,2,162,1.363636364
4571,0.69,0.92,4,149,2,0,0,0,product_mng,2,298,1.333333333
4572,0.67,0.99,5,237,3,0,0,0,product_mng,2,395,1.47761194
4573,0.75,0.37,3,256,3,0,0,0,product_mng,2,256,0.493333333
4574,0.7,0.98,4,194,2,0,0,0,IT,2,388,1.4
4575,0.71,0.74,3,202,2,0,0,0,RandD,2,303,1.042253521
4576,0.97,0.6,5,133,2,0,0,0,RandD,2,332,0.618556701
4577,0.5,0.48,3,246,3,0,0,0,RandD,2,246,0.96
4578,0.34,0.92,3,206,3,0,0,0,RandD,2,206,2.705882353
4579,0.67,0.74,3,204,3,0,0,0,RandD,2,204,1.104477612
4580,0.78,0.98,4,157,3,0,0,0,marketing,2,209,1.256410256
4581,0.52,0.91,4,187,2,0,0,0,sales,2,374,1.75
4582,0.91,0.51,2,211,2,0,0,0,accounting,2,211,0.56043956
4583,0.79,0.92,3,204,3,0,0,0,support,2,204,1.164556962
4584,0.83,0.53,5,182,2,1,0,0,technical,2,455,0.638554217
4585,0.74,0.76,3,244,3,0,0,0,management,2,244,1.027027027
4586,0.77,0.97,3,184,3,1,0,0,marketing,2,184,1.25974026
4587,0.49,0.71,2,117,3,0,0,0,marketing,0,78,1.448979592
4588,0.94,0.89,3,230,3,1,0,0,marketing,0,230,0.946808511
4589,0.99,0.91,3,241,2,0,0,0,sales,0,361,0.919191919
4590,0.69,0.84,3,227,3,1,0,0,sales,0,227,1.217391304
4591,0.88,0.59,5,147,4,0,0,0,sales,0,183,0.670454545
4592,0.89,0.9,3,240,3,0,0,0,sales,0,240,1.011235955
4593,0.8,0.58,4,238,2,0,0,0,sales,0,476,0.725
4594,0.22,0.89,4,262,4,0,0,0,sales,0,262,4.045454545
4595,0.87,0.83,4,215,2,0,0,0,sales,0,430,0.954022989
4596,0.66,0.66,3,211,4,0,0,0,sales,0,158,1
4597,0.9,0.68,3,156,3,1,0,0,sales,0,156,0.755555556
4598,0.95,0.54,4,180,5,0,0,0,sales,0,144,0.568421053
4599,0.49,0.56,4,260,6,0,0,0,sales,1,173,1.142857143
4600,0.71,0.68,4,228,2,0,0,0,sales,1,456,0.957746479
4601,0.2,0.96,2,249,3,0,0,0,sales,1,166,4.8
4602,0.95,0.64,3,242,5,1,0,0,sales,1,145,0.673684211
4603,0.68,0.8,2,254,2,1,0,0,sales,1,254,1.176470588
4604,0.93,0.68,3,272,2,1,0,0,sales,1,408,0.731182796
4605,0.85,0.57,5,210,3,0,0,0,sales,1,350,0.670588235
4606,0.82,0.68,3,140,2,0,0,0,sales,1,210,0.829268293
4607,0.87,0.42,5,252,5,0,0,0,sales,1,252,0.482758621
4608,0.88,0.84,3,266,3,0,0,0,accounting,1,266,0.954545455
4609,0.98,0.79,4,138,3,0,0,0,accounting,1,184,0.806122449
4610,0.89,0.98,3,220,3,0,0,0,accounting,1,220,1.101123596
4611,0.92,0.51,5,214,3,0,0,0,hr,1,356,0.554347826
4612,0.48,0.6,2,121,5,0,0,0,hr,1,48,1.25
4613,0.67,0.49,4,195,3,0,0,0,hr,1,260,0.731343284
4614,0.84,0.55,3,135,3,0,0,0,hr,2,135,0.654761905
4615,0.97,0.78,4,261,2,0,0,0,technical,2,522,0.804123711
4616,0.65,0.53,5,205,3,1,0,0,technical,2,341,0.815384615
4617,0.79,0.87,5,240,2,1,0,0,technical,2,600,1.101265823
4618,0.75,0.75,2,141,4,0,0,0,technical,2,70,1
4619,0.69,0.64,4,200,3,0,0,0,technical,2,266,0.927536232
4620,0.85,0.6,4,257,3,0,0,0,technical,2,342,0.705882353
4621,0.34,0.41,2,141,3,0,0,0,technical,2,94,1.205882353
4622,0.97,0.68,3,185,2,0,0,0,technical,2,277,0.701030928
4623,0.39,0.99,6,235,6,0,0,0,technical,2,235,2.538461538
4624,0.54,0.81,4,264,4,0,0,0,technical,2,264,1.5
4625,0.78,0.67,4,260,3,0,0,0,technical,2,346,0.858974359
4626,0.49,0.79,4,158,3,0,0,0,support,0,210,1.612244898
4627,0.17,0.83,6,195,5,0,0,0,support,0,234,4.882352941
4628,0.98,0.81,3,180,2,1,0,0,support,0,270,0.826530612
4629,0.9,1,2,114,5,0,0,0,support,0,45,1.111111111
4630,0.24,0.89,5,228,4,1,0,0,support,0,285,3.708333333
4631,0.92,0.79,5,243,3,1,0,0,support,0,405,0.858695652
4632,0.36,0.72,3,179,3,0,0,0,support,0,179,2
4633,0.19,0.76,2,158,3,0,0,0,support,0,105,4
4634,0.75,0.76,4,254,4,0,0,0,support,1,254,1.013333333
4635,0.91,0.81,3,220,3,1,0,0,support,1,220,0.89010989
4636,0.72,0.95,5,171,3,0,0,0,support,1,285,1.319444444
4637,0.62,0.64,4,142,2,0,0,0,technical,1,284,1.032258065
4638,0.97,0.75,3,241,2,0,0,0,technical,1,361,0.773195876
4639,0.69,0.64,3,275,3,0,0,0,technical,1,275,0.927536232
4640,0.98,0.56,3,157,2,0,0,0,management,1,235,0.571428571
4641,0.62,0.53,5,169,3,0,0,0,IT,1,281,0.85483871
4642,0.59,0.82,2,233,2,0,0,0,IT,2,233,1.389830508
4643,0.73,0.98,4,160,3,0,0,0,IT,2,213,1.342465753
4644,0.71,0.79,3,189,3,0,0,0,IT,2,189,1.112676056
4645,0.85,0.58,4,273,4,0,0,0,IT,2,273,0.682352941
4646,0.8,0.94,4,141,3,1,0,0,product_mng,2,188,1.175
4647,0.48,0.38,3,134,3,0,0,0,product_mng,2,134,0.791666667
4648,0.64,0.4,3,248,3,0,0,0,product_mng,2,248,0.625
4649,0.19,0.64,6,222,5,0,0,0,product_mng,2,266,3.368421053
4650,0.82,0.69,5,219,3,0,0,0,IT,2,365,0.841463415
4651,0.99,0.96,4,202,3,0,0,0,RandD,2,269,0.96969697
4652,0.45,0.58,3,200,2,0,0,0,RandD,2,300,1.288888889
4653,0.89,0.89,3,138,2,0,0,0,RandD,2,207,1
4654,0.75,0.78,4,158,5,1,0,0,RandD,2,126,1.04
4655,0.8,0.86,3,136,2,0,0,0,RandD,2,204,1.075
4656,0.78,0.49,4,222,2,0,0,0,marketing,2,444,0.628205128
4657,0.95,0.76,3,236,2,1,0,0,sales,2,354,0.8
4658,0.68,0.67,4,135,2,0,0,0,accounting,2,270,0.985294118
4659,0.82,0.97,5,235,3,0,0,0,support,2,391,1.182926829
4660,0.9,0.69,4,274,2,0,0,0,technical,2,548,0.766666667
4661,0.59,0.99,3,235,2,0,0,0,management,2,352,1.677966102
4662,0.66,0.57,3,169,4,1,0,0,marketing,2,126,0.863636364
4663,0.63,0.56,5,286,4,0,0,0,marketing,2,357,0.888888889
4664,0.73,0.78,3,166,2,0,0,0,marketing,2,249,1.068493151
4665,0.63,0.93,3,236,4,0,0,0,sales,0,177,1.476190476
4666,0.87,0.62,5,197,2,0,0,0,sales,1,492,0.712643678
4667,0.62,0.87,6,169,2,1,0,0,sales,2,507,1.403225806
4668,0.53,0.9,3,210,3,0,0,0,sales,2,210,1.698113208
4669,0.94,0.83,4,156,2,0,0,0,sales,2,312,0.882978723
4670,0.94,0.55,5,231,2,0,0,0,sales,2,577,0.585106383
4671,0.55,0.64,3,101,2,1,0,0,sales,2,151,1.163636364
4672,0.58,0.72,4,259,3,0,0,0,sales,2,345,1.24137931
4673,0.98,0.88,5,203,5,1,0,0,sales,2,203,0.897959184
4674,0.74,0.76,5,255,4,0,0,0,sales,2,318,1.027027027
4675,0.65,0.48,3,131,3,1,0,0,sales,2,131,0.738461538
4676,0.97,0.79,2,272,2,0,0,0,sales,2,272,0.81443299
4677,0.58,0.75,4,253,2,0,0,0,sales,1,506,1.293103448
4678,0.49,0.77,2,254,2,0,0,0,sales,1,254,1.571428571
4679,0.69,0.98,3,214,2,0,0,0,sales,1,321,1.420289855
4680,0.55,0.49,5,195,3,0,0,0,sales,1,325,0.890909091
4681,0.65,0.89,4,240,3,0,0,0,sales,1,320,1.369230769
4682,0.87,0.49,4,149,2,0,0,0,sales,1,298,0.563218391
4683,0.12,0.7,4,276,4,0,0,0,sales,1,276,5.833333333
4684,0.65,0.84,4,247,4,0,0,0,accounting,0,247,1.292307692
4685,0.23,0.66,4,212,4,1,0,0,accounting,1,212,2.869565217
4686,0.62,0.77,4,256,3,0,0,0,accounting,0,341,1.241935484
4687,0.86,0.72,4,178,2,0,0,0,hr,0,356,0.837209302
4688,0.85,0.6,4,255,4,0,0,0,hr,1,255,0.705882353
4689,0.74,0.76,3,224,2,0,0,0,hr,1,336,1.027027027
4690,0.53,0.76,2,204,4,0,0,0,hr,0,102,1.433962264
4691,0.99,0.44,6,104,6,0,0,0,technical,1,104,0.444444444
4692,0.48,0.81,5,113,3,0,0,0,technical,2,188,1.6875
4693,0.72,0.74,3,243,2,0,0,0,technical,0,364,1.027777778
4694,0.76,0.72,3,242,5,1,0,0,technical,2,145,0.947368421
4695,0.41,0.7,4,177,3,0,0,0,technical,2,236,1.707317073
4696,0.85,0.88,3,235,2,0,0,0,technical,2,352,1.035294118
4697,0.62,0.49,4,175,3,0,0,0,technical,2,233,0.790322581
4698,0.16,0.78,4,280,6,0,0,0,technical,0,186,4.875
4699,0.58,0.61,3,205,2,0,0,0,technical,2,307,1.051724138
4700,0.73,0.95,4,243,3,0,0,0,technical,2,324,1.301369863
4701,0.28,0.76,3,150,2,0,0,0,technical,2,225,2.714285714
4702,0.77,0.61,4,178,2,1,0,0,support,0,356,0.792207792
4703,0.85,0.86,3,231,3,0,0,0,support,2,231,1.011764706
4704,0.56,0.76,3,134,2,0,0,0,support,0,201,1.357142857
4705,0.81,1,5,143,2,0,0,0,support,1,357,1.234567901
4706,0.83,0.87,3,156,3,0,0,0,support,2,156,1.048192771
4707,0.49,0.48,4,249,3,0,0,0,support,2,332,0.979591837
4708,0.81,0.97,3,247,3,0,0,0,support,2,247,1.197530864
4709,0.56,0.92,5,222,4,0,0,0,support,2,277,1.642857143
4710,0.77,0.83,3,160,3,0,0,0,support,1,160,1.077922078
4711,0.73,0.5,4,224,4,1,0,0,support,1,224,0.684931507
4712,0.95,0.72,4,235,2,0,0,0,support,1,470,0.757894737
4713,0.69,0.68,5,167,3,0,0,0,technical,1,278,0.985507246
4714,0.79,0.89,3,104,4,0,0,0,technical,1,78,1.126582278
4715,0.63,0.57,5,160,2,0,0,0,technical,1,400,0.904761905
4716,0.8,0.79,4,168,3,0,0,0,management,1,224,0.9875
4717,0.64,0.61,2,153,2,0,0,0,IT,1,153,0.953125
4718,0.92,0.9,4,249,3,0,0,0,IT,1,332,0.97826087
4719,0.96,0.75,4,177,2,0,0,0,IT,1,354,0.78125
4720,0.56,0.85,3,225,3,0,0,0,IT,0,225,1.517857143
4721,0.37,0.61,3,186,2,0,0,0,IT,1,279,1.648648649
4722,0.5,0.82,3,133,2,1,0,0,product_mng,1,199,1.64
4723,0.49,0.58,4,213,4,1,0,0,product_mng,1,213,1.183673469
4724,1,0.73,3,245,2,1,0,0,product_mng,1,367,0.73
4725,0.82,0.75,5,160,3,1,0,0,product_mng,0,266,0.914634146
4726,0.52,0.54,4,212,3,0,0,0,IT,1,282,1.038461538
4727,0.76,0.96,4,135,3,1,0,1,RandD,1,180,1.263157895
4728,0.2,0.53,3,149,4,0,0,1,RandD,1,111,2.65
4729,0.6,0.9,4,178,3,0,0,1,RandD,0,237,1.5
4730,0.69,0.9,6,224,4,0,0,1,RandD,1,336,1.304347826
4731,0.93,0.51,3,196,2,0,0,1,RandD,2,294,0.548387097
4732,0.7,0.64,4,178,3,1,0,1,marketing,0,237,0.914285714
4733,0.56,0.54,4,191,2,1,0,1,sales,2,382,0.964285714
4734,0.97,0.61,4,167,3,0,0,1,accounting,0,222,0.628865979
4735,0.24,0.65,6,275,5,1,0,1,support,2,330,2.708333333
4736,0.83,0.91,3,168,3,0,0,1,technical,2,168,1.096385542
4737,0.55,0.85,3,152,2,0,0,1,management,2,228,1.545454545
4738,0.68,0.99,3,263,3,1,0,1,marketing,2,263,1.455882353
4739,0.48,0.53,3,113,4,0,0,0,marketing,2,84,1.104166667
4740,0.75,0.95,3,253,3,0,0,0,marketing,2,253,1.266666667
4741,0.61,0.5,4,271,3,1,0,0,sales,2,361,0.819672131
4742,0.5,0.74,4,165,2,1,0,0,sales,2,330,1.48
4743,0.78,0.54,5,257,3,0,0,0,sales,0,428,0.692307692
4744,0.61,0.68,4,244,3,0,0,0,sales,1,325,1.114754098
4745,0.48,0.5,4,179,3,0,0,0,sales,2,238,1.041666667
4746,0.93,0.92,3,248,2,0,0,0,sales,2,372,0.989247312
4747,0.78,0.58,3,224,2,0,0,0,sales,2,336,0.743589744
4748,0.92,0.99,5,236,4,0,0,0,sales,2,295,1.076086957
4749,0.71,0.98,5,213,3,0,0,0,sales,2,355,1.38028169
4750,0.15,0.42,4,238,3,0,0,0,sales,2,317,2.8
4751,0.14,0.83,5,153,5,1,0,0,sales,2,153,5.928571429
4752,0.56,0.72,4,247,2,0,0,0,sales,2,494,1.285714286
4753,1,0.84,3,154,3,0,0,0,sales,2,154,0.84
4754,0.77,0.82,3,147,4,0,0,0,sales,0,110,1.064935065
4755,0.86,0.66,3,150,2,0,0,0,sales,1,225,0.76744186
4756,0.88,0.95,3,137,3,0,0,0,sales,1,137,1.079545455
4757,0.85,0.84,5,179,3,0,0,0,sales,1,298,0.988235294
4758,0.95,0.56,5,194,2,0,0,0,sales,0,485,0.589473684
4759,0.65,0.65,4,224,3,0,0,0,sales,1,298,1
4760,0.7,0.55,3,253,2,1,0,0,accounting,1,379,0.785714286
4761,0.6,0.55,3,177,3,1,0,0,accounting,1,177,0.916666667
4762,0.84,0.83,3,215,3,0,0,0,accounting,0,215,0.988095238
4763,0.23,0.59,5,245,5,0,0,0,hr,1,245,2.565217391
4764,0.89,0.75,3,134,3,0,0,0,hr,1,134,0.842696629
4765,0.98,0.91,4,273,2,0,0,0,hr,1,546,0.928571429
4766,0.88,0.83,4,163,3,0,0,0,hr,1,217,0.943181818
4767,0.87,0.52,3,152,4,0,0,0,technical,1,114,0.597701149
4768,0.93,0.96,3,268,4,0,0,0,technical,1,201,1.032258065
4769,0.13,0.95,5,149,2,0,0,0,technical,1,372,7.307692308
4770,0.99,0.56,6,128,4,0,0,0,technical,2,192,0.565656566
4771,0.52,0.51,3,218,2,1,0,0,technical,2,327,0.980769231
4772,0.58,0.98,3,146,3,0,0,0,technical,2,146,1.689655172
4773,0.85,0.57,5,190,2,1,0,0,technical,2,475,0.670588235
4774,0.41,0.59,2,182,3,0,0,0,technical,2,121,1.43902439
4775,1,0.8,5,162,3,1,0,0,technical,2,270,0.8
