,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI,attrition_rate
4225,0.65,0.77,3,233,2,0,0,0,sales,0,1.155,1.1846153846153846
4226,0.95,0.64,3,262,3,0,0,0,sales,1,0.32,0.6736842105263159
4227,0.67,0.67,3,183,3,0,0,0,accounting,2,0.22333333333333336,1.0
4228,0.53,0.88,3,150,3,1,0,0,accounting,0,0.88,1.660377358490566
4229,0.74,0.94,3,132,3,0,0,0,accounting,2,0.3133333333333333,1.2702702702702702
4230,0.77,0.79,3,200,4,0,0,0,hr,2,0.1975,1.025974025974026
4231,0.13,0.72,4,148,5,0,0,0,hr,2,0.192,5.538461538461538
4232,0.82,0.92,3,187,3,1,0,0,hr,2,0.3066666666666667,1.1219512195121952
4233,0.88,0.65,4,224,2,0,0,0,hr,0,1.3,0.7386363636363636
4234,0.89,0.5,4,147,2,0,0,0,technical,2,0.3333333333333333,0.5617977528089888
4235,0.85,0.51,3,153,4,0,0,0,technical,2,0.1275,0.6
4236,0.93,0.87,5,154,2,0,0,0,technical,2,0.725,0.9354838709677419
4237,0.62,0.7,5,270,3,0,0,0,technical,0,1.1666666666666667,1.129032258064516
4238,0.58,0.96,3,202,2,0,0,0,technical,2,0.48,1.6551724137931034
4239,0.98,0.5,4,264,3,0,0,0,technical,0,0.6666666666666666,0.5102040816326531
4240,0.52,0.45,2,145,3,0,0,0,technical,1,0.15,0.8653846153846154
4241,0.76,0.49,3,138,2,1,0,0,technical,2,0.245,0.6447368421052632
4242,0.73,0.91,3,238,2,0,0,0,technical,2,0.455,1.2465753424657535
4243,0.74,0.64,4,147,5,0,0,0,technical,2,0.17066666666666666,0.8648648648648649
4244,0.49,0.48,3,190,2,0,0,0,technical,2,0.24,0.9795918367346939
4245,0.91,0.97,4,183,3,0,0,0,support,1,0.6466666666666666,1.065934065934066
4246,0.74,0.92,5,255,3,0,0,0,support,1,0.7666666666666667,1.2432432432432432
4247,0.86,0.82,4,252,4,0,0,0,support,1,0.41,0.9534883720930232
4248,0.52,0.47,6,141,5,1,0,0,support,1,0.282,0.9038461538461537
4249,0.95,0.81,3,260,2,0,0,0,support,1,0.6075,0.8526315789473685
4250,0.65,0.98,3,136,3,0,0,0,support,1,0.49,1.5076923076923077
4251,0.7,0.56,4,182,2,0,0,0,support,1,0.56,0.8000000000000002
4252,0.14,0.66,6,142,5,0,0,0,support,1,0.396,4.714285714285714
4253,0.92,0.53,2,261,4,0,0,0,support,1,0.1325,0.5760869565217391
4254,0.54,0.6,3,209,2,0,0,0,support,1,0.44999999999999996,1.111111111111111
4255,0.76,0.95,2,156,4,0,0,0,support,0,0.475,1.25
4256,0.78,0.66,4,214,2,0,0,0,technical,1,0.66,0.8461538461538461
4257,0.85,0.86,4,250,3,0,0,0,technical,1,0.5733333333333334,1.011764705882353
4258,0.78,0.8,4,197,3,1,0,0,technical,1,0.5333333333333333,1.0256410256410258
4259,0.55,0.72,3,149,3,0,0,0,management,1,0.36000000000000004,1.3090909090909089
4260,0.68,0.61,5,271,2,0,0,0,IT,0,1.525,0.8970588235294117
4261,0.91,0.68,4,187,2,0,0,0,IT,1,0.68,0.7472527472527473
4262,0.76,0.56,3,154,2,0,0,0,IT,1,0.42000000000000004,0.736842105263158
4263,0.15,0.67,4,264,3,0,0,0,IT,1,0.4466666666666667,4.466666666666667
4264,0.95,0.6,2,144,3,0,0,0,IT,0,0.39999999999999997,0.631578947368421
4265,0.74,0.37,6,200,3,0,0,0,product_mng,1,0.36999999999999994,0.5
4266,0.92,0.56,5,197,2,1,0,0,product_mng,2,0.46666666666666673,0.6086956521739131
4267,0.64,0.89,3,175,3,1,0,0,product_mng,0,0.89,1.390625
4268,0.96,0.9,3,161,3,0,0,0,product_mng,2,0.30000000000000004,0.9375000000000001
4269,0.21,0.72,3,245,6,0,0,0,IT,0,0.36000000000000004,3.4285714285714284
4270,0.85,0.67,3,167,4,0,0,0,RandD,2,0.1675,0.7882352941176471
4271,0.52,0.86,5,168,3,0,0,0,RandD,2,0.47777777777777775,1.6538461538461537
4272,0.54,0.81,5,261,6,0,0,0,RandD,2,0.22500000000000003,1.5
4273,0.56,0.81,5,274,4,0,0,0,RandD,2,0.3375000000000001,1.4464285714285714
4274,0.59,0.79,4,181,3,0,0,0,RandD,2,0.35111111111111115,1.3389830508474578
4275,0.88,0.58,5,266,3,1,0,0,marketing,2,0.3222222222222222,0.6590909090909091
4276,0.7,0.84,4,184,3,0,0,0,sales,2,0.3733333333333333,1.2
4277,0.95,0.58,3,193,2,0,0,0,accounting,2,0.29,0.6105263157894737
4278,0.83,0.88,3,217,2,1,0,0,support,0,1.32,1.0602409638554218
4279,0.76,0.62,4,197,3,0,0,0,technical,1,0.41333333333333333,0.8157894736842105
4280,0.82,0.92,5,252,3,0,0,0,management,2,0.5111111111111112,1.1219512195121952
4281,0.55,0.97,4,136,3,0,0,0,marketing,2,0.4311111111111111,1.7636363636363634
4282,0.89,0.55,5,194,4,0,0,0,marketing,2,0.22916666666666666,0.6179775280898877
4283,0.66,0.94,4,190,3,0,0,0,marketing,2,0.41777777777777775,1.424242424242424
4284,0.41,0.61,3,185,2,1,0,0,sales,2,0.305,1.4878048780487805
4285,0.83,0.77,3,232,2,1,0,0,sales,2,0.385,0.9277108433734941
4286,0.88,0.72,3,200,2,1,0,0,sales,2,0.36000000000000004,0.8181818181818181
4287,0.56,0.66,5,155,2,0,0,0,sales,2,0.55,1.1785714285714286
4288,0.53,0.72,3,228,3,0,0,0,sales,2,0.24000000000000002,1.3584905660377358
4289,0.8,0.41,3,188,4,0,0,0,sales,0,0.3075,0.5125
4290,0.95,0.78,4,245,3,0,0,0,sales,1,0.52,0.8210526315789475
4291,0.9,0.88,4,205,2,0,0,0,sales,1,0.88,0.9777777777777777
4292,0.5,0.97,4,269,3,0,0,0,sales,1,0.6466666666666666,1.94
4293,0.4,0.59,3,207,6,0,0,0,sales,0,0.295,1.4749999999999999
4294,0.52,0.85,3,250,4,0,0,0,sales,1,0.31875,1.6346153846153846
4295,0.51,0.5,5,251,3,1,0,0,sales,1,0.4166666666666667,0.9803921568627451
4296,0.84,0.62,5,217,3,0,0,0,sales,1,0.5166666666666667,0.7380952380952381
4297,0.78,0.98,5,252,3,0,0,0,sales,0,1.6333333333333335,1.2564102564102564
4298,0.91,0.71,2,159,3,1,0,0,sales,1,0.23666666666666666,0.7802197802197801
4299,0.59,0.71,5,169,2,0,0,0,sales,1,0.8875,1.2033898305084745
4300,0.69,0.97,5,105,4,0,0,0,sales,1,0.60625,1.4057971014492754
4301,0.87,0.93,4,268,2,0,0,0,sales,1,0.93,1.0689655172413794
4302,0.66,1.0,5,145,2,0,0,0,sales,1,1.25,1.5151515151515151
4303,0.5,0.54,4,165,3,0,0,0,accounting,1,0.36000000000000004,1.08
4304,0.95,0.75,3,253,4,0,0,0,accounting,1,0.28125,0.7894736842105263
4305,0.77,0.64,3,254,3,0,0,0,accounting,2,0.21333333333333332,0.8311688311688311
4306,0.66,0.5,3,218,2,0,0,0,hr,2,0.25,0.7575757575757576
4307,0.61,0.98,3,138,5,1,0,0,hr,2,0.196,1.6065573770491803
4308,0.7,0.87,5,239,3,0,0,0,hr,2,0.4833333333333333,1.2428571428571429
4309,0.89,0.71,5,182,2,1,0,0,hr,2,0.5916666666666667,0.797752808988764
4310,0.6,0.78,4,152,3,1,0,0,technical,2,0.3466666666666667,1.3
4311,0.62,0.51,3,222,3,1,0,0,technical,2,0.17,0.8225806451612904
4312,0.59,0.9,2,219,2,1,0,0,technical,2,0.3,1.5254237288135595
4313,0.69,0.59,4,266,4,0,0,0,technical,2,0.19666666666666666,0.855072463768116
4314,0.36,0.94,3,113,5,1,0,0,technical,2,0.188,2.611111111111111
4315,0.59,0.93,4,146,3,0,0,0,technical,2,0.41333333333333333,1.5762711864406782
4316,0.5,0.51,5,238,4,0,0,0,technical,2,0.2125,1.02
4317,0.53,0.99,3,188,3,0,0,0,technical,0,0.9899999999999999,1.8679245283018866
4318,0.84,0.9,4,237,2,0,0,0,technical,1,0.9,1.0714285714285714
4319,0.51,0.95,4,201,3,0,0,0,technical,2,0.4222222222222222,1.8627450980392155
4320,0.53,0.56,5,188,3,0,0,0,technical,2,0.3111111111111111,1.0566037735849056
4321,0.98,0.63,3,137,3,0,0,0,support,2,0.21000000000000002,0.6428571428571429
4322,0.95,0.81,4,263,3,0,0,0,support,2,0.36000000000000004,0.8526315789473685
4323,0.13,0.76,5,217,3,0,0,0,support,1,0.6333333333333333,5.846153846153846
4324,0.5,0.64,4,213,4,0,0,0,support,1,0.32,1.28
4325,0.93,0.76,3,244,3,0,0,0,support,1,0.38000000000000006,0.8172043010752688
4326,0.5,0.87,3,252,2,0,0,0,support,1,0.6525,1.74
4327,0.66,0.84,4,168,2,0,0,0,support,1,0.84,1.2727272727272727
4328,0.89,0.79,4,212,3,0,0,0,support,1,0.5266666666666667,0.8876404494382023
4329,0.46,0.43,4,258,3,0,0,0,support,1,0.2866666666666667,0.9347826086956521
4330,0.67,0.6,4,210,3,0,0,0,support,1,0.39999999999999997,0.8955223880597014
4331,0.96,0.9,4,246,3,0,0,0,support,1,0.6,0.9375000000000001
4332,0.98,0.76,4,221,3,1,0,0,technical,1,0.5066666666666667,0.7755102040816326
4333,0.67,0.57,5,215,4,0,0,0,technical,1,0.35624999999999996,0.8507462686567163
4334,0.72,0.72,4,175,4,0,0,0,technical,1,0.36,1.0
4335,0.65,0.49,5,221,2,0,0,0,management,1,0.6125,0.7538461538461538
4336,0.72,0.67,5,219,3,0,0,0,IT,1,0.5583333333333333,0.9305555555555557
4337,0.78,0.58,3,154,3,0,0,0,IT,1,0.29,0.7435897435897435
4338,0.93,0.56,3,266,2,0,0,0,IT,1,0.42000000000000004,0.6021505376344086
4339,0.73,0.85,5,224,4,0,0,0,IT,1,0.53125,1.1643835616438356
4340,0.2,0.57,4,269,5,1,0,0,IT,1,0.22799999999999998,2.8499999999999996
4341,0.47,0.5,4,159,2,0,0,0,product_mng,1,0.5,1.0638297872340425
4342,0.56,0.62,4,247,3,0,0,0,product_mng,1,0.41333333333333333,1.107142857142857
4343,0.72,0.86,4,137,2,0,0,0,product_mng,1,0.86,1.1944444444444444
4344,0.91,0.56,4,251,4,0,0,0,product_mng,2,0.18666666666666668,0.6153846153846154
4345,0.79,0.49,5,210,3,0,0,0,IT,2,0.27222222222222225,0.620253164556962
4346,0.53,0.75,2,123,4,0,0,0,RandD,2,0.125,1.4150943396226414
4347,0.14,0.51,4,253,6,0,0,0,RandD,2,0.11333333333333334,3.642857142857143
4348,0.78,0.92,5,242,4,0,0,0,RandD,2,0.38333333333333336,1.1794871794871795
4349,0.52,0.74,3,238,3,0,0,0,RandD,2,0.24666666666666665,1.423076923076923
4350,0.94,0.68,5,151,2,0,0,0,RandD,2,0.5666666666666668,0.723404255319149
4351,0.83,0.8,4,158,4,0,0,0,marketing,2,0.26666666666666666,0.9638554216867471
4352,0.44,0.68,2,120,2,0,0,0,marketing,2,0.22666666666666668,1.5454545454545456
4353,0.72,0.74,3,187,2,0,0,0,sales,2,0.36999999999999994,1.027777777777778
4354,0.84,0.58,3,140,3,0,0,0,accounting,2,0.1933333333333333,0.6904761904761905
4355,0.76,0.99,3,164,2,0,0,0,support,2,0.49499999999999994,1.3026315789473684
4356,0.92,0.94,5,253,2,0,0,0,technical,0,2.3499999999999996,1.0217391304347825
4357,0.58,0.93,5,235,2,0,0,0,management,1,1.1625,1.6034482758620692
4358,0.85,0.81,4,189,4,0,0,0,marketing,2,0.27,0.9529411764705883
4359,0.74,0.51,4,246,3,1,0,0,marketing,2,0.22666666666666668,0.6891891891891893
4360,0.74,0.87,4,258,2,0,0,0,marketing,2,0.58,1.1756756756756757
4361,0.72,0.8,3,158,3,0,0,0,sales,2,0.2666666666666667,1.1111111111111112
4362,0.76,0.98,4,173,3,1,0,0,sales,1,0.6533333333333333,1.2894736842105263
4363,0.85,0.72,3,201,3,0,0,0,sales,1,0.36000000000000004,0.8470588235294118
4364,0.82,0.49,5,185,3,0,0,0,sales,1,0.4083333333333334,0.5975609756097561
4365,0.6,0.93,5,270,3,1,0,0,sales,1,0.775,1.55
4366,0.39,0.64,3,152,2,0,0,0,sales,1,0.48,1.641025641025641
4367,0.83,0.53,3,211,4,1,0,0,sales,1,0.19875,0.6385542168674699
4368,0.7,0.92,3,162,3,1,0,0,sales,1,0.46,1.3142857142857145
4369,0.84,0.97,4,253,2,1,0,0,sales,1,0.97,1.1547619047619049
4370,0.9,0.77,4,236,3,0,0,0,sales,1,0.5133333333333333,0.8555555555555555
4371,0.18,0.84,4,231,5,0,0,0,sales,1,0.33599999999999997,4.666666666666667
4372,0.52,0.71,2,231,2,0,0,0,sales,1,0.355,1.3653846153846152
4373,0.87,0.51,4,233,3,0,0,0,sales,1,0.34,0.5862068965517242
4374,0.6,0.79,5,217,2,0,0,0,sales,1,0.9875,1.3166666666666669
4375,0.72,0.93,4,174,2,0,0,0,sales,1,0.93,1.2916666666666667
4376,0.48,0.64,4,227,3,0,0,0,sales,1,0.4266666666666667,1.3333333333333335
4377,0.75,0.53,3,222,2,0,0,0,sales,1,0.3975,0.7066666666666667
4378,0.85,0.55,2,207,6,0,0,0,sales,1,0.09166666666666667,0.6470588235294118
4379,0.39,0.41,6,115,3,0,0,0,sales,1,0.41,1.051282051282051
4380,0.61,0.68,3,254,2,0,0,0,accounting,1,0.51,1.1147540983606559
4381,0.6,0.61,4,170,3,0,0,0,accounting,1,0.4066666666666667,1.0166666666666666
4382,0.57,0.64,2,206,3,0,0,0,accounting,1,0.21333333333333335,1.1228070175438598
4383,0.19,0.68,5,149,3,0,0,0,hr,2,0.3777777777777778,3.5789473684210527
4384,0.48,0.77,3,197,3,0,0,0,hr,2,0.25666666666666665,1.6041666666666667
4385,0.69,0.75,4,261,3,0,0,0,hr,2,0.3333333333333333,1.0869565217391306
4386,0.7,0.55,4,256,4,0,0,0,hr,2,0.18333333333333335,0.7857142857142858
4387,0.65,0.92,3,219,3,0,0,0,technical,2,0.3066666666666667,1.4153846153846155
4388,0.81,0.96,4,143,3,1,0,0,technical,2,0.42666666666666664,1.1851851851851851
4389,0.85,0.95,4,171,3,0,0,0,technical,2,0.4222222222222222,1.1176470588235294
4390,0.93,0.76,4,207,2,0,0,0,technical,2,0.5066666666666667,0.8172043010752688
4391,0.72,0.94,4,235,3,0,0,0,technical,2,0.41777777777777775,1.3055555555555556
4392,0.49,0.55,2,173,3,0,0,0,technical,2,0.12222222222222223,1.1224489795918369
4393,0.94,0.47,5,131,6,0,0,0,technical,2,0.13055555555555554,0.5
4394,0.81,0.84,4,143,2,0,0,0,technical,2,0.5599999999999999,1.037037037037037
4395,0.92,0.78,5,193,4,0,0,0,technical,0,0.9750000000000001,0.8478260869565217
4396,0.97,0.82,3,135,2,0,0,0,technical,1,0.615,0.845360824742268
4397,0.98,0.61,4,265,2,1,0,0,technical,2,0.4066666666666667,0.6224489795918368
4398,0.44,0.45,3,133,2,1,0,0,support,2,0.225,1.0227272727272727
4399,0.72,0.87,4,184,4,0,0,0,support,2,0.29,1.2083333333333335
4400,0.8,0.73,5,135,3,0,0,0,support,2,0.40555555555555556,0.9125
4401,0.6,0.72,4,267,4,0,0,0,support,1,0.36,1.2
4402,0.89,0.65,4,184,3,0,0,0,support,1,0.43333333333333335,0.7303370786516854
4403,0.69,0.57,5,227,2,0,0,0,support,1,0.7124999999999999,0.8260869565217391
4404,0.54,0.81,4,257,2,0,0,0,support,1,0.81,1.5
4405,0.97,0.75,5,235,3,1,0,0,support,1,0.625,0.7731958762886598
4406,0.37,0.4,4,161,2,0,0,0,support,1,0.4,1.0810810810810811
4407,0.73,0.52,4,215,3,0,0,0,support,1,0.3466666666666667,0.7123287671232877
4408,0.57,0.69,4,146,3,0,0,0,support,1,0.45999999999999996,1.2105263157894737
4409,0.86,0.66,4,191,2,0,0,0,technical,1,0.66,0.7674418604651163
4410,0.83,0.85,4,261,3,0,0,0,technical,1,0.5666666666666667,1.0240963855421688
4411,0.19,0.52,5,200,5,0,0,0,technical,1,0.26,2.736842105263158
4412,0.55,0.93,4,239,4,0,0,0,management,1,0.465,1.690909090909091
4413,0.6,0.65,4,160,2,0,0,0,IT,1,0.65,1.0833333333333335
4414,0.62,0.71,3,177,3,1,0,0,IT,1,0.355,1.1451612903225805
4415,0.65,0.55,5,215,2,0,0,0,IT,1,0.6875,0.8461538461538461
4416,0.4,0.48,4,97,2,0,0,0,IT,1,0.48,1.2
4417,0.82,0.78,5,231,2,1,0,0,IT,1,0.9750000000000001,0.951219512195122
4418,0.75,0.69,2,257,2,1,0,0,product_mng,1,0.345,0.9199999999999999
4419,0.83,0.53,3,232,3,1,0,0,product_mng,1,0.265,0.6385542168674699
4420,0.77,0.78,4,212,3,0,0,0,product_mng,1,0.52,1.012987012987013
4421,0.59,0.98,4,198,3,0,0,0,product_mng,1,0.6533333333333333,1.6610169491525424
4422,0.8,0.79,5,240,4,0,0,0,IT,2,0.32916666666666666,0.9875
4423,0.84,0.55,3,242,3,0,0,0,RandD,2,0.18333333333333335,0.6547619047619049
4424,0.88,0.71,4,250,3,0,0,0,RandD,2,0.31555555555555553,0.8068181818181818
4425,0.37,0.9,3,229,6,0,0,0,RandD,2,0.15000000000000002,2.4324324324324325
4426,0.88,0.66,4,133,2,0,0,0,RandD,2,0.44,0.75
4427,0.69,0.85,3,200,2,0,0,0,RandD,2,0.425,1.2318840579710146
4428,0.54,0.49,2,155,2,1,0,0,marketing,2,0.16333333333333333,0.9074074074074073
4429,0.76,0.57,5,139,4,0,0,0,sales,2,0.23749999999999996,0.7499999999999999
4430,0.51,0.58,4,272,3,0,0,0,accounting,2,0.2577777777777778,1.1372549019607843
4431,0.16,0.52,3,100,4,0,0,0,support,2,0.13,3.25
4432,0.65,0.6,5,160,3,0,0,0,technical,2,0.3333333333333333,0.923076923076923
4433,0.54,0.81,5,195,4,0,0,0,management,2,0.3375000000000001,1.5
4434,0.66,0.68,4,152,3,0,0,0,marketing,0,0.9066666666666667,1.0303030303030303
4435,0.95,0.65,5,182,3,0,0,0,marketing,1,0.5416666666666666,0.6842105263157895
4436,0.83,0.57,3,137,2,0,0,0,marketing,2,0.285,0.6867469879518072
4437,0.98,0.84,4,182,3,0,0,0,sales,2,0.3733333333333333,0.8571428571428571
4438,0.72,0.72,3,217,2,0,0,0,sales,2,0.36000000000000004,1.0
4439,0.71,0.62,4,192,4,0,0,0,sales,2,0.20666666666666667,0.8732394366197184
4440,0.36,0.65,3,116,2,1,0,0,sales,1,0.48750000000000004,1.8055555555555556
4441,0.55,0.65,4,170,4,0,0,0,sales,1,0.325,1.1818181818181817
4442,0.64,0.52,3,223,3,0,0,0,sales,1,0.26,0.8125
4443,0.62,0.57,3,174,2,0,0,0,sales,1,0.4275,0.9193548387096774
4444,1.0,0.95,3,193,6,0,0,0,sales,1,0.23749999999999996,0.95
4445,0.91,0.91,6,167,2,1,0,0,sales,1,1.365,1.0
4446,0.81,0.67,4,225,3,0,0,0,sales,1,0.4466666666666667,0.8271604938271605
4447,0.71,0.92,4,248,3,1,0,0,sales,1,0.6133333333333334,1.295774647887324
4448,0.97,0.74,3,104,5,0,0,0,sales,1,0.22199999999999998,0.7628865979381444
4449,0.75,0.86,6,148,4,0,0,0,sales,1,0.645,1.1466666666666667
4450,0.68,1.0,3,148,4,1,0,0,sales,1,0.375,1.4705882352941175
4451,0.87,0.68,5,187,3,0,0,0,sales,1,0.5666666666666668,0.7816091954022989
4452,0.96,0.57,3,151,2,0,0,0,sales,1,0.4275,0.59375
4453,0.41,0.86,6,215,5,0,0,0,sales,1,0.516,2.097560975609756
4454,0.81,0.61,4,142,4,0,0,0,sales,1,0.305,0.7530864197530863
4455,0.68,1.0,6,258,5,0,0,0,sales,1,0.6,1.4705882352941175
4456,0.63,0.56,4,228,3,0,0,0,accounting,1,0.37333333333333335,0.888888888888889
4457,0.6,0.84,2,221,3,0,0,0,accounting,1,0.27999999999999997,1.4
4458,0.66,0.97,3,263,3,0,0,0,accounting,2,0.32333333333333336,1.4696969696969695
4459,0.69,0.82,4,273,4,0,0,0,hr,2,0.2733333333333333,1.1884057971014492
4460,0.23,0.37,3,247,4,0,0,0,hr,2,0.09249999999999999,1.6086956521739129
4461,0.52,0.63,3,225,3,0,0,0,hr,2,0.21000000000000002,1.2115384615384615
4462,0.65,0.86,4,269,2,1,0,0,hr,2,0.5733333333333334,1.323076923076923
4463,0.78,0.4,6,174,3,0,0,0,technical,2,0.2666666666666667,0.5128205128205129
4464,0.6,0.65,5,201,2,0,0,0,technical,2,0.5416666666666666,1.0833333333333335
4465,0.9,0.62,3,254,3,0,0,0,technical,2,0.20666666666666667,0.6888888888888889
4466,0.59,0.95,5,254,2,0,0,0,technical,2,0.7916666666666666,1.6101694915254237
4467,0.89,0.78,3,185,2,1,0,0,technical,2,0.38999999999999996,0.8764044943820225
4468,0.96,0.85,4,200,4,0,0,0,technical,2,0.2833333333333333,0.8854166666666666
4469,0.68,0.76,3,190,3,1,0,0,technical,2,0.25333333333333335,1.1176470588235294
4470,0.52,0.72,2,160,2,0,0,0,technical,0,0.72,1.3846153846153846
4471,0.68,0.94,3,264,2,0,0,0,technical,1,0.705,1.3823529411764703
4472,0.6,0.59,3,172,3,0,0,0,technical,2,0.19666666666666666,0.9833333333333333
4473,0.28,0.83,5,279,4,0,0,0,technical,2,0.34583333333333327,2.964285714285714
4474,0.98,0.54,5,260,3,0,0,0,support,2,0.30000000000000004,0.5510204081632654
4475,0.67,0.52,4,262,2,0,0,0,support,2,0.3466666666666667,0.7761194029850746
4476,0.86,0.6,5,134,2,1,0,0,support,1,0.75,0.6976744186046512
4477,0.83,0.9,3,195,3,0,0,0,support,1,0.45,1.0843373493975905
4478,0.79,0.86,3,139,3,0,0,0,support,1,0.43,1.0886075949367089
4479,0.54,0.86,4,205,5,0,0,0,support,1,0.344,1.5925925925925926
4480,0.51,0.86,5,212,2,0,0,0,support,1,1.075,1.6862745098039216
4481,0.75,0.65,4,148,2,0,0,0,support,1,0.65,0.8666666666666667
4482,0.51,0.67,4,228,3,0,0,0,support,1,0.4466666666666667,1.3137254901960784
4483,0.73,0.74,5,230,3,0,0,0,support,1,0.6166666666666667,1.0136986301369864
4484,0.17,0.4,4,286,3,0,0,0,support,1,0.26666666666666666,2.3529411764705883
4485,0.88,0.59,4,142,3,0,0,0,technical,1,0.3933333333333333,0.6704545454545454
4486,0.76,0.79,3,161,3,0,0,0,technical,1,0.395,1.0394736842105263
4487,0.29,0.77,3,152,3,1,0,0,technical,1,0.385,2.6551724137931036
4488,0.62,0.97,4,266,3,0,0,0,management,1,0.6466666666666666,1.564516129032258
4489,0.5,0.85,2,143,3,0,0,0,IT,1,0.2833333333333333,1.7
4490,0.16,0.65,5,165,3,0,0,0,IT,1,0.5416666666666666,4.0625
4491,0.18,0.99,4,204,6,0,0,0,IT,1,0.33,5.5
4492,0.86,0.68,4,170,2,0,0,0,IT,1,0.68,0.7906976744186047
4493,0.68,0.52,5,203,3,0,0,0,IT,1,0.43333333333333335,0.7647058823529411
4494,0.68,0.85,3,199,3,0,0,0,product_mng,1,0.425,1.2499999999999998
4495,0.89,0.78,4,223,3,0,0,0,product_mng,1,0.52,0.8764044943820225
4496,0.86,0.88,4,220,2,0,0,0,product_mng,1,0.88,1.0232558139534884
4497,0.43,0.41,4,190,3,0,0,0,product_mng,2,0.1822222222222222,0.9534883720930232
4498,0.85,0.58,4,143,6,1,0,0,IT,2,0.1288888888888889,0.6823529411764706
4499,0.94,0.8,5,111,4,0,0,1,RandD,2,0.3333333333333333,0.8510638297872342
4500,0.58,0.71,4,145,3,1,0,1,RandD,2,0.31555555555555553,1.2241379310344829
4501,0.43,0.6,3,138,3,0,0,1,RandD,2,0.19999999999999998,1.3953488372093024
4502,0.72,0.49,3,203,3,0,0,1,RandD,2,0.16333333333333333,0.6805555555555556
4503,0.95,0.96,5,175,3,1,0,1,RandD,2,0.5333333333333333,1.0105263157894737
4504,0.35,0.67,3,119,3,0,0,1,marketing,2,0.22333333333333336,1.9142857142857146
4505,0.77,0.79,3,157,3,0,0,1,sales,2,0.26333333333333336,1.025974025974026
4506,0.74,0.7,5,135,2,0,0,1,accounting,2,0.5833333333333334,0.9459459459459459
4507,0.5,0.6,4,200,2,0,0,1,support,2,0.39999999999999997,1.2
4508,0.87,0.56,4,121,2,0,0,1,technical,2,0.37333333333333335,0.6436781609195403
4509,0.55,0.48,3,162,3,0,0,1,management,0,0.48,0.8727272727272726
4510,0.8,0.65,3,135,3,0,0,1,marketing,1,0.325,0.8125
4511,0.49,0.52,4,183,2,0,0,1,marketing,2,0.3466666666666667,1.0612244897959184
4512,0.54,0.92,4,228,3,0,0,1,marketing,2,0.4088888888888889,1.7037037037037037
4513,0.21,0.87,4,148,5,0,0,0,sales,2,0.232,4.142857142857143
4514,0.77,0.77,3,219,2,0,0,0,sales,2,0.385,1.0
4515,0.53,0.73,4,147,3,0,0,0,sales,1,0.48666666666666664,1.3773584905660377
4516,0.89,0.49,5,165,6,0,0,0,sales,1,0.2041666666666667,0.550561797752809
4517,0.25,0.59,4,218,3,1,0,0,sales,1,0.3933333333333333,2.36
4518,0.53,0.59,3,231,2,0,0,0,sales,1,0.4425,1.1132075471698113
4519,0.44,0.45,2,124,3,0,0,0,sales,1,0.15,1.0227272727272727
4520,0.7,0.44,2,131,2,0,0,0,sales,1,0.22,0.6285714285714287
4521,0.54,0.76,3,199,4,0,0,0,sales,1,0.28500000000000003,1.4074074074074074
4522,0.9,0.56,3,220,3,0,0,0,sales,1,0.28,0.6222222222222222
4523,0.69,0.8,5,215,3,0,0,0,sales,1,0.6666666666666666,1.1594202898550727
4524,0.78,0.59,4,180,3,0,0,0,sales,1,0.3933333333333333,0.7564102564102564
4525,0.91,0.49,6,272,6,0,0,0,sales,1,0.245,0.5384615384615384
4526,0.92,0.61,2,228,2,0,0,0,sales,1,0.305,0.6630434782608695
4527,0.96,0.88,3,168,2,0,0,0,sales,1,0.66,0.9166666666666667
4528,0.8,0.77,4,205,2,0,0,0,sales,1,0.77,0.9625
4529,0.52,0.67,3,244,3,0,0,0,sales,1,0.335,1.2884615384615385
4530,0.52,0.97,3,185,2,0,0,0,sales,1,0.7275,1.8653846153846152
4531,0.93,0.96,5,135,3,1,0,0,sales,1,0.7999999999999999,1.032258064516129
4532,0.89,0.9,4,160,2,0,0,0,accounting,1,0.9,1.0112359550561798
4533,0.83,0.61,4,262,4,0,0,0,accounting,1,0.305,0.7349397590361446
4534,0.7,0.84,6,225,6,0,0,0,accounting,1,0.42,1.2
4535,0.89,0.74,4,174,2,0,0,0,hr,1,0.74,0.8314606741573034
4536,0.21,0.37,6,266,3,0,0,1,hr,2,0.24666666666666665,1.7619047619047619
4537,0.67,0.78,4,241,4,0,0,1,hr,2,0.26,1.164179104477612
4538,0.73,0.97,3,245,2,0,0,1,hr,2,0.48500000000000004,1.3287671232876712
4539,0.85,0.51,3,261,4,0,0,1,technical,2,0.1275,0.6
4540,0.54,0.85,4,157,3,0,0,1,technical,2,0.37777777777777777,1.574074074074074
4541,0.74,0.94,3,286,6,0,0,1,technical,2,0.15666666666666665,1.2702702702702702
4542,0.71,0.65,4,263,2,1,0,1,technical,2,0.43333333333333335,0.915492957746479
4543,0.76,0.52,2,229,3,0,0,1,technical,2,0.11555555555555556,0.6842105263157895
4544,0.85,0.5,4,159,2,0,0,1,technical,2,0.3333333333333333,0.5882352941176471
4545,0.82,0.89,4,196,3,0,0,1,technical,2,0.39555555555555555,1.0853658536585367
4546,0.71,0.79,4,133,3,0,0,1,technical,2,0.35111111111111115,1.1126760563380282
