empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI
3759,0.5,0.88,4,265,3,1,0,0,sales,1,0.586666667
3760,0.76,0.72,5,228,2,0,0,0,sales,0,1.8
3761,0.84,0.49,4,152,3,0,0,0,sales,1,0.326666667
3762,0.2,0.95,5,169,5,0,0,0,sales,2,0.316666667
3763,0.78,0.92,3,169,3,0,0,0,sales,0,0.92
3764,0.8,0.68,4,157,3,0,0,0,sales,2,0.302222222
3765,0.94,0.57,4,251,2,1,0,0,sales,2,0.38
3766,0.44,0.74,5,253,2,0,0,0,accounting,2,0.616666667
3767,0.92,0.85,3,155,2,0,0,0,accounting,2,0.425
3768,0.54,0.8,3,232,2,0,0,0,accounting,0,1.2
3769,0.56,0.56,4,195,2,0,0,0,hr,2,0.373333333
3770,0.66,0.69,4,198,3,1,0,0,hr,2,0.306666667
3771,0.8,0.91,3,246,3,0,0,0,hr,2,0.303333333
3772,0.6,0.81,2,214,3,0,0,0,hr,0,0.54
3773,0.73,0.73,5,249,3,0,0,0,technical,2,0.405555556
3774,0.55,0.74,3,211,3,1,0,0,technical,0,0.74
3775,0.7,0.71,5,269,3,0,0,0,technical,1,0.591666667
3776,0.53,0.68,4,214,3,0,0,0,technical,2,0.302222222
3777,0.9,0.94,4,231,3,0,0,0,technical,2,0.417777778
3778,0.8,0.78,3,175,3,0,0,0,technical,2,0.26
3779,0.51,0.6,5,175,3,0,0,0,technical,2,0.333333333
3780,0.86,0.96,5,238,5,0,0,0,technical,1,0.48
3781,0.63,0.79,4,228,4,0,0,0,technical,1,0.395
3782,0.83,0.93,3,220,4,0,0,0,technical,1,0.34875
3783,0.85,0.55,4,233,2,1,0,0,technical,1,0.55
3784,0.8,0.57,3,225,4,0,0,0,support,1,0.21375
3785,0.79,0.97,5,187,3,0,0,0,support,1,0.808333333
3786,0.37,0.71,3,117,3,0,0,0,support,1,0.355
3787,0.85,0.9,3,184,3,1,0,0,support,1,0.45
3788,0.76,0.56,3,216,3,0,0,0,support,1,0.28
3789,0.99,0.62,4,140,2,1,0,0,support,1,0.62
3790,0.55,0.63,3,201,2,1,0,0,support,0,0.945
3791,0.69,0.69,4,167,3,1,0,0,support,1,0.46
3792,0.68,1,5,203,2,0,0,0,support,1,1.25
3793,0.69,0.9,5,231,2,1,0,0,support,1,1.125
3794,0.65,0.7,3,141,4,0,0,0,support,1,0.2625
3795,0.17,0.88,6,226,3,1,0,0,technical,0,1.76
3796,0.48,0.65,3,199,2,0,0,0,technical,1,0.4875
3797,0.65,0.59,4,192,3,0,0,0,technical,1,0.393333333
3798,0.57,0.49,4,247,2,0,0,0,management,1,0.49
3799,0.8,0.67,3,164,3,0,0,0,IT,0,0.67
3800,0.8,0.6,5,234,2,0,0,0,IT,1,0.75
3801,0.5,0.6,2,177,3,1,0,0,IT,2,0.133333333
3802,0.95,0.87,3,208,2,0,0,0,IT,0,1.305
3803,0.69,0.93,3,233,3,0,0,0,IT,2,0.31
3804,0.74,0.57,4,172,3,0,0,0,product_mng,0,0.76
3805,0.68,0.59,3,141,3,0,0,0,product_mng,2,0.196666667
3806,0.68,0.55,3,213,3,0,0,0,product_mng,2,0.183333333
3807,0.65,0.37,5,128,3,1,0,0,product_mng,2,0.205555556
3808,0.85,0.92,4,151,3,1,0,0,IT,2,0.408888889
3809,0.49,0.48,4,247,3,0,0,0,RandD,2,0.213333333
3810,0.19,0.8,6,143,4,0,0,0,RandD,2,0.4
3811,0.95,0.61,3,164,3,0,0,0,RandD,2,0.203333333
3812,0.63,0.62,3,183,3,0,0,0,RandD,2,0.206666667
3813,0.83,0.8,4,274,3,0,0,0,RandD,0,1.066666667
3814,0.62,0.78,4,261,2,0,0,0,marketing,1,0.78
3815,0.74,0.98,5,200,3,0,0,0,sales,2,0.544444444
3816,0.7,0.87,5,177,2,0,0,0,accounting,2,0.725
3817,0.28,0.38,5,139,4,0,0,0,support,2,0.158333333
3818,0.39,0.56,6,228,5,0,0,0,technical,2,0.224
3819,0.62,0.63,3,230,2,0,0,0,management,2,0.315
3820,0.79,0.54,5,212,4,0,0,0,marketing,2,0.225
3821,0.87,0.74,4,265,4,0,0,0,marketing,2,0.246666667
3822,0.29,0.75,3,124,4,0,0,0,marketing,2,0.1875
3823,0.37,0.88,4,155,3,0,0,0,sales,2,0.391111111
3824,0.68,0.55,4,215,4,0,0,0,sales,0,0.55
3825,0.9,0.51,4,214,2,0,0,0,sales,1,0.51
3826,0.97,0.65,3,181,3,0,0,0,sales,1,0.325
3827,0.6,0.77,4,229,2,0,0,0,sales,1,0.77
3828,0.58,0.79,5,262,2,0,0,0,sales,0,1.975
3829,0.83,0.86,3,165,3,0,0,0,sales,1,0.43
3830,0.83,0.73,5,136,3,0,0,0,sales,1,0.608333333
3831,0.94,0.71,4,151,2,1,0,0,sales,1,0.71
3832,0.69,0.9,5,226,4,0,0,0,sales,0,1.125
3833,0.81,0.81,5,215,2,0,0,0,sales,1,1.0125
3834,0.19,0.5,6,143,5,1,0,0,sales,1,0.3
3835,0.18,0.64,3,223,4,1,0,0,sales,1,0.24
3836,0.58,0.63,4,271,3,0,0,0,sales,1,0.42
3837,0.76,0.65,3,220,3,0,0,0,sales,1,0.325
3838,0.26,0.47,6,182,4,0,0,0,sales,1,0.3525
3839,0.78,0.87,3,190,3,0,0,0,sales,1,0.435
3840,0.71,0.56,3,198,3,0,0,0,sales,2,0.186666667
3841,0.76,0.61,3,141,2,0,0,0,sales,2,0.305
3842,0.44,0.81,3,248,2,0,0,0,accounting,2,0.405
3843,0.26,0.69,2,168,5,0,0,0,accounting,2,0.092
3844,0.75,0.57,5,162,3,0,0,0,accounting,2,0.316666667
3845,0.64,0.9,4,211,3,0,0,0,hr,2,0.4
3846,0.79,0.71,4,271,3,0,0,0,hr,2,0.315555556
3847,0.96,0.61,3,271,2,0,0,0,hr,2,0.305
3848,0.63,1,5,244,2,0,0,0,hr,2,0.833333333
3849,0.65,0.55,5,261,3,1,0,0,technical,2,0.305555556
3850,0.76,0.81,3,225,3,0,0,0,technical,2,0.27
3851,0.26,0.9,4,266,5,0,0,0,technical,2,0.24
3852,0.84,0.73,3,146,5,1,0,0,technical,0,0.438
3853,0.74,0.77,3,233,3,0,0,0,technical,1,0.385
3854,0.53,0.45,4,180,3,0,0,0,technical,2,0.2
3855,0.7,0.56,5,208,3,0,0,0,technical,2,0.311111111
3856,0.62,0.69,4,165,4,1,0,0,technical,2,0.23
3857,0.71,0.68,4,221,4,0,0,0,technical,2,0.226666667
3858,0.5,0.65,3,215,2,0,0,0,technical,1,0.4875
3859,0.53,0.5,6,264,6,0,0,0,technical,1,0.25
3860,0.88,0.89,2,160,4,0,0,0,support,1,0.2225
3861,0.79,0.83,2,192,3,0,0,0,support,1,0.276666667
3862,0.69,0.89,5,201,2,0,0,0,support,1,1.1125
3863,0.57,0.96,4,264,2,0,0,0,support,1,0.96
3864,0.68,0.8,4,186,3,1,0,0,support,1,0.533333333
3865,0.6,0.82,4,272,3,0,0,0,support,1,0.546666667
3866,0.7,0.9,4,216,3,0,0,0,support,1,0.6
3867,0.71,0.76,4,142,2,1,0,0,support,1,0.76
3868,0.49,0.51,4,133,3,0,0,0,support,1,0.34
3869,0.74,0.7,4,260,2,0,0,0,support,1,0.7
3870,0.2,0.93,4,101,5,0,0,0,support,1,0.372
3871,0.57,0.5,4,230,2,0,0,0,technical,1,0.5
3872,0.83,0.48,3,242,4,0,0,0,technical,1,0.18
3873,0.22,0.64,3,193,2,0,0,0,technical,1,0.48
3874,0.67,0.57,2,234,4,0,0,0,management,1,0.1425
3875,0.54,0.84,3,132,3,0,0,0,IT,1,0.42
3876,0.54,0.53,4,183,3,0,0,0,IT,1,0.353333333
3877,0.64,0.61,4,191,4,0,0,0,IT,1,0.305
3878,0.23,0.84,5,140,4,0,0,0,IT,1,0.525
3879,0.88,0.87,5,257,3,0,0,0,IT,2,0.483333333
3880,0.83,0.54,4,219,3,0,0,0,product_mng,2,0.24
3881,0.88,0.67,5,141,2,0,0,0,product_mng,2,0.558333333
3882,0.9,0.85,5,162,2,0,0,0,product_mng,2,0.708333333
3883,0.49,0.61,3,181,3,0,0,0,product_mng,2,0.203333333
3884,0.55,0.49,3,191,3,0,0,0,IT,2,0.163333333
3885,0.92,0.69,4,149,6,1,0,0,RandD,2,0.153333333
3886,0.72,0.67,3,164,4,0,0,0,RandD,2,0.1675
3887,0.63,0.5,4,235,3,0,0,0,RandD,2,0.222222222
3888,0.98,0.66,3,199,3,0,0,0,RandD,2,0.22
3889,0.76,0.52,3,248,3,0,0,0,RandD,2,0.173333333
3890,0.42,0.56,2,103,3,1,0,0,marketing,2,0.124444444
3891,0.58,0.65,4,248,4,0,0,0,marketing,0,0.65
3892,0.85,0.82,3,153,3,1,0,0,sales,1,0.41
3893,0.67,0.95,4,241,4,0,0,0,accounting,2,0.316666667
3894,0.58,1,4,258,3,0,0,0,support,2,0.444444444
3895,0.84,0.76,5,172,5,1,0,0,technical,2,0.253333333
3896,0.56,0.68,3,149,2,0,0,0,management,2,0.34
3897,0.63,0.83,4,217,3,0,0,0,marketing,1,0.553333333
3898,0.51,0.92,3,243,3,0,0,0,marketing,1,0.46
3899,0.95,0.81,5,120,3,0,0,0,marketing,1,0.675
3900,0.85,0.55,3,137,3,1,0,0,sales,1,0.275
3901,0.73,0.78,5,150,3,0,0,0,sales,1,0.65
3902,0.2,0.49,5,199,5,0,0,0,sales,1,0.245
3903,0.78,0.79,3,203,2,0,0,0,sales,1,0.5925
3904,0.83,0.8,3,273,3,0,0,0,sales,1,0.4
3905,0.87,0.56,2,214,3,1,0,0,sales,1,0.186666667
3906,0.98,0.99,5,141,3,0,0,0,sales,1,0.825
3907,1,0.81,5,243,3,0,0,0,sales,1,0.675
3908,0.7,0.55,4,159,3,0,0,0,sales,1,0.366666667
3909,0.62,0.88,5,146,3,0,0,0,sales,1,0.733333333
3910,0.67,0.72,4,159,2,0,0,0,sales,1,0.72
3911,0.86,0.96,4,196,3,0,0,0,sales,1,0.64
3912,0.44,0.57,5,183,2,1,0,0,sales,1,0.7125
3913,0.19,0.86,4,192,4,0,0,0,sales,1,0.43
3914,0.76,0.83,4,246,2,0,0,0,sales,1,0.83
3915,0.89,0.93,5,191,4,0,0,0,sales,1,0.58125
3916,0.25,0.97,3,158,3,0,0,0,sales,1,0.485
3917,0.68,1,4,167,2,0,0,0,sales,1,1
3918,0.38,0.5,2,187,2,1,0,0,sales,2,0.166666667
3919,0.64,0.95,4,199,4,0,0,0,accounting,2,0.316666667
3920,0.76,0.62,4,157,3,0,0,0,accounting,2,0.275555556
3921,0.26,0.45,2,157,3,0,0,0,accounting,2,0.1
3922,0.69,0.67,3,178,2,0,0,0,hr,2,0.335
3923,0.98,0.66,3,154,2,0,0,0,hr,2,0.33
3924,0.86,0.83,5,208,2,1,0,0,hr,2,0.691666667
3925,0.14,0.68,4,273,5,1,0,0,hr,2,0.181333333
3926,0.58,0.63,4,159,3,0,0,0,technical,2,0.28
3927,0.63,0.97,4,234,2,0,0,0,technical,2,0.646666667
3928,0.7,0.91,5,139,3,1,0,0,technical,2,0.505555556
3929,0.73,0.62,4,210,4,0,0,0,technical,2,0.206666667
3930,0.89,0.52,3,164,3,0,0,0,technical,0,0.52
3931,0.17,0.61,3,241,5,1,0,0,technical,1,0.183
3932,0.86,0.73,5,259,2,0,0,0,technical,2,0.608333333
3933,0.59,0.73,3,159,3,1,0,0,technical,2,0.243333333
3934,0.22,0.51,4,131,2,0,0,0,technical,2,0.34
3935,0.55,0.57,3,266,2,0,0,0,technical,2,0.285
3936,0.74,0.6,3,153,2,0,0,0,technical,1,0.45
3937,0.55,0.54,3,253,2,0,0,0,support,1,0.405
3938,0.67,0.94,4,141,2,1,0,0,support,1,0.94
3939,0.64,0.8,3,199,3,0,0,0,support,1,0.4
3940,0.58,0.71,3,205,3,0,0,0,support,1,0.355
3941,0.9,0.6,4,252,3,0,0,0,support,1,0.4
3942,0.89,0.9,4,153,3,0,0,0,support,1,0.6
3943,0.74,0.37,2,171,4,0,0,0,support,1,0.0925
3944,0.78,0.91,5,150,4,0,0,0,support,1,0.56875
3945,0.97,0.53,4,247,3,0,0,0,support,1,0.353333333
3946,0.52,0.92,4,150,2,1,0,0,support,1,0.92
3947,0.99,0.86,4,206,2,0,0,0,support,1,0.86
3948,0.76,0.44,4,192,4,1,0,0,technical,1,0.22
3949,0.69,0.96,5,164,3,0,0,0,technical,1,0.8
3950,0.59,0.69,3,186,3,0,0,0,technical,1,0.345
3951,0.95,0.63,3,249,3,0,0,0,management,1,0.315
3952,0.69,0.81,3,214,2,0,0,0,IT,1,0.6075
3953,0.76,0.75,4,193,4,0,0,0,IT,1,0.375
3954,0.7,0.84,2,114,4,0,0,0,IT,1,0.21
3955,0.87,0.6,2,122,2,0,0,0,IT,1,0.3
3956,0.44,0.55,3,170,3,1,0,0,IT,1,0.275
3957,0.54,0.91,3,151,3,0,0,0,product_mng,2,0.303333333
3958,0.55,0.75,3,156,3,0,0,0,product_mng,2,0.25
3959,0.81,0.75,5,170,3,1,0,0,product_mng,2,0.416666667
3960,0.5,0.55,3,188,2,0,0,0,product_mng,2,0.275
3961,0.93,0.74,4,201,3,1,0,0,IT,2,0.328888889
3962,0.64,0.5,6,254,6,0,0,0,RandD,2,0.166666667
3963,0.57,0.78,3,206,4,0,0,0,RandD,2,0.195
3964,0.95,0.74,4,216,3,0,0,0,RandD,2,0.328888889
3965,0.86,0.67,5,200,3,0,0,0,RandD,2,0.372222222
3966,0.82,0.58,4,202,2,0,0,0,RandD,2,0.386666667
3967,0.18,0.79,4,217,4,0,0,0,RandD,2,0.263333333
3968,0.58,0.7,5,151,4,0,0,0,marketing,2,0.291666667
3969,0.57,0.56,3,224,2,0,0,0,sales,0,0.84
3970,0.94,0.83,5,148,3,0,0,0,accounting,1,0.691666667
3971,0.2,0.97,6,224,5,1,0,0,support,2,0.388
3972,0.73,0.75,2,243,5,1,0,0,technical,2,0.1
3973,0.94,0.8,4,238,3,1,0,0,management,2,0.355555556
3974,0.99,0.61,3,254,3,0,0,0,marketing,2,0.203333333
3975,0.22,0.49,4,218,4,0,0,0,marketing,1,0.245
3976,0.67,0.66,3,237,3,0,0,0,marketing,1,0.33
3977,0.49,0.67,4,185,2,0,0,0,sales,1,0.67
3978,0.78,0.95,4,184,3,0,0,0,sales,1,0.633333333
3979,0.15,0.74,2,176,3,1,0,0,sales,1,0.246666667
3980,0.91,0.89,4,260,3,0,0,0,sales,1,0.593333333
3981,0.7,0.78,4,254,4,0,0,0,sales,1,0.39
3982,0.6,0.95,3,221,3,0,0,0,sales,1,0.475
3983,0.59,0.57,5,257,2,0,0,0,sales,1,0.7125
3984,0.59,0.93,3,265,3,1,0,0,sales,1,0.465
3985,0.55,0.64,3,138,3,1,0,0,sales,1,0.32
3986,0.42,0.75,3,163,2,1,0,0,sales,1,0.5625
3987,0.57,0.81,3,144,3,0,0,0,sales,1,0.405
3988,0.72,0.51,3,146,2,1,0,0,sales,1,0.3825
3989,0.83,0.81,3,242,6,0,0,0,sales,1,0.2025
3990,0.89,0.93,4,249,3,0,0,0,sales,1,0.62
3991,0.55,0.59,3,245,3,0,0,0,sales,1,0.295
3992,0.53,0.75,4,201,2,0,0,0,sales,1,0.75
3993,0.74,0.59,4,177,4,1,0,0,sales,2,0.196666667
3994,0.63,0.98,4,160,2,0,0,0,sales,2,0.653333333
3995,0.63,0.4,6,177,2,1,0,0,sales,2,0.4
3996,0.61,0.97,4,153,3,0,0,0,accounting,2,0.431111111
3997,0.76,0.79,3,197,5,0,0,0,accounting,2,0.158
3998,0.67,0.82,4,246,4,0,0,0,accounting,2,0.273333333
3999,0.51,0.95,4,258,3,0,0,0,hr,2,0.422222222
4000,0.67,0.55,3,137,3,0,0,0,hr,2,0.183333333
4001,0.16,0.94,3,178,4,0,0,0,hr,2,0.235
4002,0.34,0.85,4,123,4,0,0,0,hr,2,0.283333333
4003,0.58,0.73,5,162,3,1,0,0,technical,2,0.405555556
4004,0.5,0.71,5,210,5,0,0,0,technical,2,0.236666667
4005,0.56,0.48,4,197,3,1,0,0,technical,0,0.64
4006,0.56,0.98,3,220,3,0,0,0,technical,1,0.49
4007,0.74,0.71,4,133,2,0,0,0,technical,2,0.473333333
4008,0.69,0.99,3,198,2,0,0,0,technical,2,0.495
4009,0.15,0.81,4,160,5,0,0,0,technical,2,0.216
4010,0.58,0.67,2,180,2,0,0,0,technical,2,0.223333333
4011,0.8,0.79,3,217,3,0,0,0,technical,1,0.395
4012,0.5,0.57,3,223,3,0,0,0,technical,1,0.285
4013,0.66,0.92,4,229,2,0,0,0,technical,1,0.92
4014,0.81,0.78,4,159,3,0,0,0,support,1,0.52
4015,0.14,0.68,5,253,5,0,0,0,support,1,0.34
4016,0.92,0.85,3,235,2,0,0,0,support,1,0.6375
4017,0.69,0.91,4,186,3,0,0,0,support,1,0.606666667
4018,0.66,0.99,4,263,2,0,0,0,support,1,0.99
4019,0.85,0.39,4,239,4,0,0,0,support,1,0.195
4020,0.83,0.69,4,151,2,0,0,0,support,1,0.69
4021,1,0.49,3,106,4,0,0,0,support,1,0.18375
4022,0.68,0.65,3,183,4,0,0,0,support,1,0.24375
4023,0.26,0.97,3,125,2,0,0,0,support,1,0.7275
4024,0.35,0.41,3,157,2,0,0,0,support,1,0.3075
4025,0.12,0.58,3,241,2,0,0,0,technical,1,0.435
4026,0.91,0.93,4,184,3,0,0,0,technical,1,0.62
4027,0.65,0.67,4,144,3,0,0,0,technical,1,0.446666667
4028,0.78,0.72,3,255,4,1,0,0,management,1,0.27
4029,0.61,0.82,3,261,4,0,0,0,IT,1,0.3075
4030,0.64,0.51,4,207,2,0,0,0,IT,1,0.51
4031,0.58,0.73,4,205,4,0,0,0,IT,1,0.365
4032,0.63,0.76,4,217,2,1,0,0,IT,2,0.506666667
4033,0.94,0.6,4,215,2,1,0,0,IT,2,0.4
4034,0.26,0.81,5,139,4,0,0,0,product_mng,2,0.3375
4035,0.59,0.69,3,146,3,0,0,0,product_mng,2,0.23
4036,0.78,0.8,4,175,3,0,0,0,product_mng,2,0.355555556
4037,0.86,0.64,5,188,3,0,0,0,product_mng,2,0.355555556
4038,0.79,0.73,5,155,3,0,0,0,IT,2,0.405555556
4039,0.89,0.73,4,171,4,0,0,0,RandD,2,0.243333333
4040,0.34,0.99,4,184,3,0,0,0,RandD,2,0.44
4041,0.29,0.77,3,164,6,0,0,0,RandD,2,0.128333333
4042,0.71,0.89,3,244,4,0,0,0,RandD,2,0.2225
4043,0.93,0.58,4,222,2,0,0,0,RandD,2,0.386666667
4044,0.94,0.76,4,231,3,1,0,0,RandD,0,1.013333333
4045,0.91,0.72,3,213,3,0,0,0,marketing,1,0.36
4046,0.71,0.96,4,144,4,0,0,0,sales,2,0.32
4047,0.67,0.81,3,221,4,1,0,0,accounting,2,0.2025
4048,0.54,0.42,3,138,3,1,0,0,support,2,0.14
4049,0.89,0.58,3,183,4,0,0,0,technical,2,0.145
4050,0.94,0.91,3,250,3,1,0,0,management,1,0.455
4051,0.15,0.89,3,219,6,0,0,0,marketing,1,0.2225
4052,0.45,0.92,6,164,4,1,0,0,marketing,1,0.69
4053,0.92,0.67,4,161,4,1,0,0,marketing,1,0.335
4054,0.63,0.56,4,274,5,1,0,0,sales,1,0.224
4055,0.8,0.66,4,181,3,1,0,0,sales,1,0.44
4056,0.45,0.72,3,148,2,0,0,0,sales,1,0.54
4057,0.72,0.54,3,226,2,1,0,0,sales,1,0.405
4058,0.84,0.36,6,256,5,0,0,0,sales,1,0.216
4059,0.61,0.51,3,141,2,0,0,0,sales,1,0.3825
4060,0.63,0.88,3,177,3,0,0,0,sales,1,0.44
4061,0.49,0.54,4,173,2,0,0,0,sales,1,0.54
4062,0.68,0.51,2,196,3,0,0,0,sales,1,0.17
4063,0.64,0.85,5,179,2,0,0,0,sales,1,1.0625
4064,0.61,0.64,4,201,3,0,0,0,sales,1,0.426666667
4065,0.83,0.55,5,247,3,0,0,0,sales,1,0.458333333
4066,0.94,0.51,5,238,2,0,0,0,sales,1,0.6375
4067,0.27,0.66,3,133,6,0,0,0,sales,1,0.165
4068,0.6,0.49,2,194,4,0,0,0,sales,1,0.1225
4069,0.83,0.69,4,232,2,0,0,0,sales,1,0.69
4070,0.53,0.75,3,232,3,0,0,0,sales,1,0.375
4071,0.79,0.97,4,204,3,0,0,0,sales,2,0.431111111
4072,0.96,0.49,4,252,3,1,0,0,sales,2,0.217777778
4073,0.5,0.56,3,164,3,0,0,0,accounting,2,0.186666667
4074,0.68,0.81,5,266,2,0,0,0,accounting,2,0.675
4075,0.24,0.54,4,226,4,1,0,0,accounting,2,0.18
4076,0.8,0.8,4,252,6,0,0,0,hr,2,0.177777778
4077,0.62,0.74,4,155,3,0,0,0,hr,2,0.328888889
4078,1,0.85,3,202,2,0,0,0,hr,2,0.425
4079,0.64,0.75,3,214,3,0,0,0,hr,2,0.25
4080,0.51,0.55,4,267,3,0,0,0,technical,2,0.244444444
4081,0.74,0.5,4,265,3,0,0,0,technical,2,0.222222222
4082,0.49,0.99,3,221,2,1,0,0,technical,2,0.495
4083,0.96,0.83,4,132,6,0,0,0,technical,0,0.553333333
4084,0.59,0.62,4,227,4,1,0,0,technical,1,0.31
4085,0.84,0.57,4,234,3,0,0,0,technical,2,0.253333333
4086,0.16,0.84,3,238,6,0,0,0,technical,2,0.14
4087,0.62,0.75,3,149,2,1,0,0,technical,2,0.375
4088,0.79,0.67,4,152,3,0,0,0,technical,2,0.297777778
4089,0.53,0.83,4,249,3,1,0,0,technical,1,0.553333333
4090,0.17,0.48,6,270,5,0,0,0,technical,1,0.288
4091,0.57,0.76,3,200,2,0,0,0,support,1,0.57
4092,0.65,0.82,4,207,2,0,0,0,support,1,0.82
4093,0.69,0.74,4,266,2,1,0,0,support,1,0.74
4094,0.3,0.8,6,250,3,0,0,0,support,1,0.8
4095,0.99,0.92,3,220,3,0,0,0,support,1,0.46
4096,0.5,0.69,4,177,2,0,0,0,support,1,0.69
4097,0.54,0.96,3,147,2,0,0,0,support,2,0.48
4098,0.69,0.57,4,227,4,0,0,0,support,2,0.19
4099,0.5,0.85,4,272,2,0,0,0,support,2,0.566666667
4100,0.66,0.73,3,244,3,0,0,0,support,2,0.243333333
4101,1,0.93,5,182,3,1,0,0,support,2,0.516666667
4102,0.15,0.61,3,146,6,1,0,0,technical,2,0.101666667
4103,0.31,0.54,5,259,5,1,0,0,technical,2,0.18
4104,0.65,0.49,4,184,4,0,0,0,technical,2,0.163333333
4105,0.72,0.69,4,149,2,0,0,0,management,2,0.46
4106,0.84,0.85,4,185,3,1,0,0,IT,2,0.377777778
4107,0.55,0.8,3,254,2,0,0,0,IT,2,0.4
4108,0.6,0.58,4,249,3,0,0,0,IT,2,0.257777778
4109,0.84,0.48,4,269,2,0,0,0,IT,2,0.32
4110,0.68,0.87,3,168,3,0,0,0,IT,2,0.29
4111,0.13,1,6,225,3,0,0,0,product_mng,2,0.666666667
4112,0.88,0.98,3,160,2,0,0,0,product_mng,2,0.49
4113,0.64,0.57,5,149,3,1,0,0,product_mng,2,0.316666667
4114,0.19,0.95,5,193,3,0,0,0,product_mng,2,0.527777778
4115,0.83,0.88,5,171,3,1,0,0,IT,2,0.488888889
4116,0.17,0.41,4,232,3,1,0,0,RandD,2,0.182222222
4117,0.44,0.74,4,250,6,0,0,0,RandD,2,0.164444444
4118,0.52,0.55,4,243,2,0,0,0,RandD,2,0.366666667
4119,0.66,0.62,4,250,2,0,0,0,RandD,2,0.413333333
4120,0.96,0.55,4,153,3,0,0,0,RandD,2,0.244444444
4121,0.19,0.5,5,126,3,1,0,0,RandD,2,0.277777778
4122,0.86,1,3,192,3,0,0,0,marketing,0,1
4123,0.65,0.57,3,137,4,1,0,0,sales,0,0.4275
4124,0.61,0.97,3,199,3,1,0,0,accounting,0,0.97
4125,0.53,0.96,3,181,3,1,0,0,support,0,0.96
4126,0.14,0.76,5,260,6,0,0,0,technical,0,0.633333333
4127,0.74,1,4,199,4,0,0,0,management,0,1
4128,0.47,0.62,6,171,5,1,0,0,marketing,0,0.744
4129,0.6,0.56,4,260,3,0,0,0,marketing,0,0.746666667
4130,0.81,0.58,3,243,4,0,0,0,marketing,0,0.435
4131,0.95,0.59,2,154,4,0,0,0,sales,0,0.295
4132,0.98,0.8,2,201,2,0,0,0,sales,0,0.8
4133,0.52,0.8,5,234,3,0,0,0,sales,0,1.333333333
4134,1,0.97,3,216,3,1,0,0,sales,1,0.485
4135,0.16,0.74,5,205,4,1,0,0,sales,1,0.4625
4136,0.19,0.83,3,225,4,0,0,0,sales,1,0.31125
4137,0.94,0.87,3,229,3,0,0,0,sales,1,0.435
4138,0.58,0.43,6,132,3,0,0,0,sales,1,0.43
4139,0.92,0.69,4,180,3,0,0,0,sales,1,0.46
4140,0.65,0.8,4,164,4,0,0,0,sales,1,0.4
4141,0.74,0.74,5,175,3,0,0,0,sales,1,0.616666667
4142,0.6,0.53,5,103,2,0,0,0,sales,1,0.6625
4143,1,1,5,142,4,0,0,0,sales,1,0.625
4144,0.81,0.96,4,212,3,0,0,0,sales,1,0.64
4145,0.54,0.67,2,129,3,1,0,0,sales,1,0.223333333
4146,0.18,0.81,5,140,4,0,0,0,sales,1,0.50625
4147,0.82,0.88,4,149,2,0,0,0,sales,1,0.88
4148,0.9,0.96,2,258,2,0,0,0,sales,1,0.48
4149,0.62,0.62,4,136,2,0,0,0,sales,2,0.413333333
4150,0.77,0.76,2,216,3,1,0,0,accounting,2,0.168888889
4151,0.58,0.86,3,151,2,0,0,0,accounting,2,0.43
4152,0.27,0.47,5,217,6,0,0,0,accounting,2,0.130555556
4153,0.78,0.72,4,219,3,0,0,0,hr,2,0.32
4154,0.98,0.66,3,150,3,0,0,0,hr,2,0.22
4155,0.75,0.5,4,98,4,0,0,0,hr,2,0.166666667
4156,0.74,0.67,5,140,3,0,0,0,hr,2,0.372222222
4157,0.9,0.99,3,259,3,1,0,0,technical,2,0.33
4158,0.73,0.71,5,215,6,1,0,0,technical,2,0.197222222
4159,0.9,0.62,4,258,3,0,0,0,technical,2,0.275555556
4160,0.68,0.91,4,162,3,1,0,0,technical,2,0.404444444
4161,0.9,0.74,3,260,4,0,0,0,technical,0,0.555
4162,0.64,0.93,5,198,2,0,0,0,technical,0,2.325
4163,0.63,0.9,2,242,3,1,0,0,technical,0,0.6
4164,0.87,0.89,4,219,4,0,0,0,technical,0,0.89
4165,0.6,0.55,4,204,3,0,0,0,technical,0,0.733333333
4166,0.7,0.74,3,157,3,0,0,0,technical,0,0.74
4167,0.15,0.94,5,244,6,0,0,0,technical,0,0.783333333
4168,0.45,0.75,3,122,3,0,0,0,support,0,0.75
4169,0.43,0.9,5,282,5,0,0,0,support,1,0.45
4170,0.92,0.46,5,195,5,0,0,0,support,1,0.23
4171,0.72,0.81,4,134,2,0,0,0,support,1,0.81
4172,0.94,0.84,3,210,2,0,0,0,support,1,0.63
4173,0.74,0.52,3,170,3,0,0,0,support,1,0.26
4174,0.48,0.71,2,140,3,1,0,0,support,1,0.236666667
4175,0.84,0.76,5,215,2,1,0,0,support,1,0.95
4176,0.53,0.86,3,150,3,0,0,0,support,1,0.43
4177,0.45,0.88,5,268,3,1,0,0,support,2,0.488888889
4178,0.95,0.67,4,270,4,0,0,0,support,2,0.223333333
4179,0.95,0.58,3,163,3,0,0,0,technical,2,0.193333333
4180,0.7,0.85,3,188,2,0,0,0,technical,2,0.425
4181,0.19,0.93,3,110,4,0,0,0,technical,2,0.2325
4182,0.74,0.91,5,135,3,0,0,0,management,2,0.505555556
