ID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
941,12,0,2,649,1,5,2,5,0,941,0,0,18,1,1,2,3,1,598,1259,0,0,0,1,0,0,0,1,10,6,2,9,2,6,7
942,18,0,2,143,1,9,3,5,0,942,3,0,33,2,2,0,2,1,924,219,3,0,0,1,0,0,0,0,10,0,2,7,7,1,7
943,28,0,2,563,0,0,1,1,0,943,3,0,14,2,0,1,0,2,390,1219,6,0,0,1,0,2,0,0,10,3,3,7,6,5,7
944,10,0,0,874,1,0,2,1,0,944,2,0,25,0,1,2,3,1,888,831,0,0,0,0,0,0,0,3,10,6,2,9,8,7,5
945,32,0,2,768,1,27,2,1,0,945,3,0,13,2,3,5,0,1,1251,1177,4,0,1,0,0,1,0,0,25,2,2,3,2,1,2
946,22,1,2,124,2,24,3,2,0,946,3,1,27,1,2,7,1,2,1024,876,2,0,1,1,0,2,0,0,9,2,2,5,4,1,0
947,34,1,2,581,2,4,2,1,0,947,1,1,34,2,2,7,1,2,992,1129,9,0,1,8,0,2,0,0,10,2,1,8,7,7,7
948,12,0,2,340,1,16,3,3,0,948,1,0,65,2,2,3,0,1,1151,1374,1,0,1,12,1,3,0,2,9,2,2,9,1,0,8
949,21,0,2,262,1,17,1,1,0,949,0,1,2,2,1,4,2,2,578,650,0,0,0,0,0,0,0,0,9,6,2,8,7,1,7
950,13,0,0,308,2,1,3,1,0,950,3,0,27,2,2,7,2,0,1058,401,1,0,1,8,0,0,0,1,10,5,1,10,8,9,6
951,23,0,0,101,2,9,1,3,0,951,2,1,10,0,1,7,1,2,823,1158,1,0,0,2,0,0,0,0,19,4,2,19,2,11,9
952,13,1,1,598,2,0,2,1,0,952,3,0,24,2,0,8,1,2,123,366,1,0,1,0,0,0,0,0,3,2,3,3,2,2,2
953,26,1,2,526,1,2,2,1,0,953,0,1,59,2,0,2,0,1,150,727,4,0,0,1,0,2,0,0,10,4,3,3,2,1,2
954,24,0,0,246,1,1,0,1,0,954,2,1,7,2,3,3,2,1,1277,1408,0,0,1,2,0,3,0,0,21,3,1,20,8,2,10
955,37,0,2,115,1,1,1,3,0,955,3,0,28,0,4,3,2,1,1309,290,4,0,0,3,0,3,0,1,23,5,2,19,9,9,11
956,38,0,2,72,0,7,3,1,0,956,3,1,69,2,4,3,1,2,1339,108,6,0,0,3,0,0,0,0,36,4,2,7,3,7,7
957,22,0,0,220,1,15,1,1,0,957,2,1,44,2,0,6,2,0,412,378,9,0,0,5,0,1,0,1,6,0,2,4,2,0,0
958,16,0,2,531,1,8,2,1,0,958,3,1,56,2,2,0,3,0,995,196,0,0,0,0,0,3,0,1,10,0,1,9,7,1,6
959,22,0,2,261,1,1,2,1,0,959,2,1,68,2,1,6,3,2,603,1178,1,0,0,2,0,2,0,0,9,4,2,9,8,8,8
960,23,0,1,578,2,0,2,2,0,960,2,0,36,2,1,7,0,0,492,127,0,0,0,6,0,3,0,1,10,2,2,9,3,1,7
961,17,0,1,239,1,3,3,1,0,961,2,1,57,2,1,6,2,2,518,28,1,0,1,0,0,1,0,0,9,3,2,9,6,1,1
962,33,0,2,427,0,4,2,1,0,962,2,1,54,2,3,3,1,0,1209,897,1,0,1,0,0,1,0,1,33,2,2,32,9,0,10
963,20,0,2,573,2,1,1,1,0,963,1,0,1,2,1,7,0,0,915,998,3,0,0,4,0,3,0,1,11,3,2,7,7,1,7
964,16,0,2,255,2,14,1,3,0,964,2,0,36,2,1,7,0,2,818,1257,1,0,0,1,0,3,0,0,10,6,3,10,8,9,6
965,7,0,2,492,1,18,0,3,0,965,3,1,37,2,0,2,3,1,426,409,3,0,0,0,0,2,0,3,7,6,1,3,2,1,2
966,40,1,2,319,1,6,3,3,0,966,2,0,23,1,2,4,0,1,1072,580,7,0,1,3,0,3,0,0,31,0,1,10,9,5,9
967,22,0,2,146,1,0,3,1,0,967,1,1,58,2,0,2,1,1,161,276,3,0,0,11,1,2,0,1,7,3,2,4,2,0,3
968,18,0,1,324,2,6,2,2,0,968,0,0,53,3,1,7,0,1,599,10,2,0,0,5,0,3,0,1,17,2,1,15,7,6,13
969,30,0,2,478,1,3,2,1,0,969,3,1,24,2,2,4,3,2,967,955,1,0,0,0,0,2,0,0,11,2,2,10,9,0,8
970,9,0,2,747,2,10,2,3,0,970,2,0,68,3,0,8,3,1,198,263,8,0,0,3,0,1,0,1,5,4,2,1,0,0,0
971,33,0,2,831,1,10,1,5,0,971,3,0,52,1,3,4,1,2,1168,1301,3,0,0,5,0,1,0,0,29,1,1,5,2,0,3
972,0,0,0,638,1,0,2,1,0,972,3,0,67,2,0,2,3,2,24,990,1,0,0,4,0,2,0,0,0,5,3,0,0,0,0
973,17,0,2,456,1,0,2,3,0,973,3,0,30,1,1,2,3,1,723,516,0,0,0,1,0,1,0,1,10,0,2,9,7,0,0
974,9,0,1,441,2,1,0,1,0,974,3,1,13,0,1,7,3,2,674,1060,3,0,0,9,1,1,0,0,8,3,2,6,2,0,0
975,37,1,2,108,2,12,3,2,0,975,0,1,55,3,3,7,2,2,1197,425,6,0,1,6,0,2,0,0,24,2,1,19,7,3,8
976,38,0,2,801,1,22,2,1,0,976,3,1,38,2,3,4,1,1,1181,932,4,0,1,1,0,0,0,1,33,0,2,19,16,15,9
977,16,0,0,568,1,25,0,5,0,977,0,0,62,1,0,6,2,0,43,793,1,0,0,9,1,2,0,3,5,2,2,5,4,0,0
978,22,0,2,686,1,1,0,3,0,978,1,0,59,3,1,0,2,0,846,684,5,0,0,9,1,1,0,3,15,0,2,12,11,11,8
979,16,0,2,116,1,28,2,3,0,979,1,1,56,2,1,2,2,1,737,893,4,0,0,2,0,0,0,2,10,1,2,8,7,7,7
980,13,1,1,390,2,1,2,1,0,980,2,0,60,1,0,8,3,2,276,572,7,0,0,3,0,2,0,0,3,3,3,1,0,0,0
981,17,1,1,361,2,17,3,2,0,981,3,0,37,2,1,7,2,1,594,1236,0,0,1,7,0,2,0,1,5,0,1,4,2,3,2
982,20,0,1,384,1,6,2,1,0,982,3,1,27,3,0,6,2,0,221,785,1,0,0,0,0,3,0,3,4,2,2,4,2,0,3
983,16,0,2,187,1,1,3,5,0,983,2,0,68,2,1,0,3,2,889,246,1,0,0,0,0,3,0,0,14,2,3,14,11,4,11
984,10,0,2,411,2,25,2,1,0,984,2,1,18,1,1,7,0,1,615,1295,1,0,0,0,0,2,0,1,5,0,2,5,3,0,4
985,13,1,2,147,1,21,3,3,0,985,3,1,68,2,1,4,2,1,826,1097,1,0,1,4,0,3,0,2,10,3,1,10,2,6,7
986,21,0,2,884,2,20,3,1,0,986,0,1,14,1,1,7,3,1,817,85,3,0,1,1,0,3,0,2,8,2,3,5,4,1,4
987,33,0,1,275,2,1,2,2,0,987,1,1,22,2,2,7,1,1,1108,763,2,0,0,0,0,1,0,0,14,5,2,4,2,3,2
988,23,0,1,685,1,21,2,1,0,988,3,0,45,2,1,6,3,0,743,689,3,0,1,3,0,0,0,2,12,4,1,6,2,3,3
989,19,0,2,848,1,3,0,1,0,989,2,1,24,2,0,6,2,1,335,176,7,0,1,4,0,3,0,0,8,2,2,6,4,1,3
990,15,0,1,630,2,4,0,1,0,990,1,1,31,2,1,7,3,1,1071,987,6,0,0,2,0,0,0,0,8,2,3,5,4,1,2
991,14,0,2,249,2,1,0,2,0,991,2,1,6,2,1,7,1,1,487,1071,0,0,1,2,0,0,0,3,4,3,1,3,2,1,2
992,21,0,0,878,1,24,1,1,0,992,2,1,41,2,2,0,2,1,1129,77,3,0,0,10,1,1,0,1,13,2,2,6,4,0,5
993,7,0,2,804,2,17,0,1,0,993,0,1,63,3,1,7,2,1,833,611,2,0,0,0,0,1,0,0,6,3,1,3,2,1,2
994,34,0,1,142,1,27,1,3,0,994,3,0,29,3,3,4,2,1,1176,449,2,0,1,0,0,1,0,1,24,3,1,5,3,0,2
995,25,0,2,522,1,5,2,3,0,995,0,0,43,1,1,6,2,2,488,1039,1,0,1,3,0,0,0,0,20,3,0,20,7,1,8
996,9,0,2,71,2,9,2,2,0,996,3,0,68,1,1,7,3,1,786,294,1,0,1,0,0,3,0,0,6,3,2,6,2,4,4
997,9,1,2,23,1,16,3,1,0,997,3,0,21,2,0,6,2,2,163,1363,1,0,1,2,0,3,0,0,8,2,2,8,2,7,7
998,8,0,2,377,1,1,0,3,0,998,0,1,6,1,0,6,3,2,456,109,0,0,0,1,0,3,0,0,5,2,2,4,3,1,1
999,24,0,2,655,0,9,2,0,0,999,2,0,1,2,3,3,0,1,1246,844,0,0,0,3,0,2,0,1,21,5,2,20,7,0,9
1000,34,0,2,102,1,7,3,4,0,1000,2,0,24,2,0,2,0,1,322,885,9,0,0,2,0,2,0,0,12,2,0,5,4,0,4
1001,19,0,2,864,1,10,2,3,0,1001,0,0,64,2,0,2,2,2,422,973,4,0,0,7,0,0,0,0,8,6,2,3,2,0,2
1002,17,0,1,66,1,17,1,1,0,1002,2,1,30,2,2,4,3,2,1031,1034,2,0,0,0,0,2,0,0,10,2,2,2,2,2,2
1003,7,0,2,535,1,0,2,5,0,1003,0,1,51,2,0,2,3,1,368,157,4,0,0,0,0,1,0,1,7,2,1,3,2,0,2
1004,8,0,2,353,1,6,2,4,0,1004,2,1,70,3,0,2,0,2,414,1258,0,0,0,1,0,3,0,0,8,2,2,7,7,0,7
1005,11,0,2,148,0,16,2,4,0,1005,1,1,21,1,2,1,0,2,972,453,1,0,0,2,0,0,0,0,10,3,1,10,9,0,9
1006,31,1,1,873,1,27,1,1,0,1006,0,1,67,1,1,2,0,2,525,1200,3,0,0,9,1,0,0,0,20,2,2,4,3,1,3
1007,11,1,1,153,1,13,0,4,0,1007,2,0,54,2,2,0,3,2,948,1215,0,0,1,1,0,0,0,0,9,1,2,8,7,7,7
1008,36,0,2,549,1,0,2,3,0,1008,3,0,24,2,3,5,3,2,1264,214,6,0,0,8,0,3,0,0,29,3,1,20,7,12,7
1009,40,0,2,596,1,0,2,3,0,1009,3,0,46,2,4,5,0,1,1338,1179,3,0,1,10,1,2,0,1,32,3,2,9,8,1,5
1010,37,0,2,647,1,0,3,3,0,1010,1,1,51,3,3,5,3,0,1214,607,2,0,0,2,0,3,0,2,31,4,3,7,7,0,0
1011,18,0,2,668,2,2,3,2,0,1011,0,0,69,2,1,7,1,2,1029,1082,3,0,1,5,0,3,0,0,15,3,2,5,4,0,1
1012,13,1,1,366,2,0,3,1,0,1012,1,0,20,0,0,8,2,2,14,815,1,0,0,1,0,1,0,0,1,3,2,1,0,0,0
1013,12,0,2,478,2,6,3,2,0,1013,3,0,43,2,1,7,0,0,629,619,7,0,0,3,0,1,0,2,8,3,2,3,2,0,2
1014,13,0,2,56,1,7,4,1,0,1014,0,0,63,2,3,5,1,2,1234,394,3,0,0,0,0,2,0,0,9,3,3,3,2,1,0
1015,16,0,1,289,1,0,3,4,0,1015,3,1,61,2,0,6,0,0,335,1051,5,0,0,3,0,2,0,2,10,2,2,4,3,1,3
1016,13,1,2,68,1,7,2,1,0,1016,0,0,4,1,0,6,1,2,11,1171,1,0,0,1,0,2,0,0,1,3,3,1,0,0,0
1017,9,0,2,808,1,10,0,1,0,1017,1,1,61,2,0,2,0,1,66,330,0,0,0,3,0,1,0,0,6,3,3,5,0,1,4
1018,18,0,2,49,1,3,3,1,0,1018,0,1,7,1,1,2,3,2,790,1193,1,0,0,5,0,2,0,0,10,2,1,10,4,1,8
1019,18,0,2,146,2,15,3,2,0,1019,2,0,68,1,1,7,0,1,765,661,4,0,0,2,0,0,0,2,11,3,1,3,2,0,2
1020,29,0,2,225,1,0,2,5,0,1020,0,1,44,2,0,6,3,1,389,479,7,0,0,1,0,2,0,1,17,2,1,6,5,1,2
1021,7,1,2,178,2,8,1,1,0,1021,0,1,38,1,0,8,0,1,551,753,3,0,0,1,0,0,0,0,6,2,2,3,2,2,2
1022,19,0,0,834,1,4,1,5,0,1022,2,1,54,3,0,2,2,2,405,1354,0,0,0,3,0,0,0,0,7,2,0,6,5,1,3
1023,38,0,2,724,1,0,1,1,0,1023,0,0,60,2,0,6,0,1,52,498,2,0,0,11,1,3,0,1,5,3,3,3,2,1,0
1024,29,0,2,162,1,1,3,3,0,1024,0,0,52,2,3,5,2,1,1261,1411,3,0,0,8,0,1,0,2,26,2,3,20,17,5,6
1025,6,0,2,874,2,3,0,3,0,1025,3,0,12,2,1,7,2,1,501,754,1,0,1,1,0,2,0,2,5,3,2,5,4,0,3
1026,14,0,2,319,2,6,4,2,0,1026,3,1,67,2,1,7,3,1,1025,1240,4,0,0,1,0,2,0,1,7,3,1,4,3,0,3
1027,16,0,2,186,1,0,2,1,0,1027,3,0,56,1,0,2,1,1,372,91,5,0,0,6,0,0,0,1,7,2,1,5,4,0,2
1028,23,0,2,744,1,4,4,3,0,1028,1,1,60,3,0,6,2,1,73,202,2,0,1,1,0,0,0,0,7,5,1,4,2,0,3
1029,22,0,0,362,1,8,3,4,0,1029,2,1,51,2,1,2,2,0,467,1227,3,0,0,0,0,2,0,2,11,2,3,8,7,0,7
1030,13,0,2,144,2,7,1,1,0,1030,0,1,1,2,2,7,3,0,1119,368,1,0,0,7,0,0,0,1,13,5,2,13,7,9,9
1031,28,1,2,175,2,8,2,2,0,1031,0,1,22,2,2,7,3,0,1074,801,4,0,0,0,0,0,0,1,28,1,3,7,7,4,3
1032,21,1,0,313,1,1,2,1,0,1032,0,0,24,1,0,2,0,2,424,871,2,0,1,12,1,1,0,0,11,2,3,1,0,0,0
1033,13,1,1,854,1,0,4,1,0,1033,2,0,70,3,2,4,1,2,941,400,1,0,0,0,0,0,0,0,10,2,2,10,8,4,7
1034,27,0,2,587,1,19,2,3,0,1034,1,1,65,0,2,0,0,0,1123,1027,2,0,1,7,0,1,0,1,24,2,2,7,7,0,7
1035,13,0,2,825,0,7,1,3,0,1035,3,0,66,3,0,1,1,2,69,1315,9,0,0,7,0,3,0,0,8,3,2,3,2,0,2
1036,13,1,1,261,1,1,2,1,0,1036,1,1,64,2,0,2,3,1,436,1100,6,0,1,2,0,2,0,1,7,2,0,2,2,2,2
1037,27,0,2,855,1,28,2,5,0,1037,1,1,25,2,2,4,3,1,1032,729,4,0,1,7,0,3,0,2,10,4,3,3,1,1,2
1038,30,0,2,700,2,6,2,2,0,1038,2,1,66,2,1,7,0,0,752,1324,4,0,0,0,0,0,0,3,15,3,2,2,2,2,2
1039,16,1,2,627,0,8,3,5,0,1039,0,0,22,2,0,1,2,1,263,51,1,0,0,4,0,3,0,0,2,0,2,2,2,2,2
1040,22,0,0,80,1,7,0,3,0,1040,3,1,25,1,2,5,1,0,1201,1339,2,0,0,0,0,2,0,1,16,5,2,9,8,4,8
1041,10,0,2,482,2,4,2,3,0,1041,3,1,54,2,1,7,0,2,993,1254,0,0,0,7,0,3,0,0,6,4,2,5,4,1,3
1042,26,0,0,555,1,4,2,1,0,1042,2,1,60,1,0,2,2,2,356,346,3,0,0,3,0,3,0,0,7,5,2,5,2,0,3
1043,35,0,2,216,1,1,2,3,0,1043,3,1,9,3,3,5,1,2,1238,1022,4,0,0,1,0,1,0,0,35,2,1,9,8,8,8
1044,31,0,2,882,1,4,3,5,0,1044,0,1,66,2,1,0,2,1,883,1129,2,0,0,3,0,1,0,1,20,0,1,3,2,1,2
1045,22,0,2,503,1,1,2,3,0,1045,2,1,38,2,0,6,2,0,146,353,2,0,0,3,0,2,0,1,8,3,3,3,1,1,2
1046,26,0,2,868,1,19,2,1,0,1046,3,1,19,2,0,6,1,2,389,1107,1,0,0,2,0,2,0,0,6,3,1,5,2,1,3
1047,15,0,1,202,2,6,2,3,0,1047,3,1,24,2,1,7,0,1,544,890,0,0,0,3,0,0,0,2,5,2,2,4,3,0,3
1048,16,0,2,772,2,2,2,4,0,1048,3,1,51,0,1,7,0,2,621,793,3,0,0,7,0,3,0,0,15,2,2,13,9,3,12
1049,12,0,2,794,2,15,0,1,0,1049,3,1,66,2,1,7,2,1,711,41,8,0,0,4,0,2,0,2,4,2,1,2,1,2,2
1050,24,0,1,417,1,8,1,3,0,1050,0,0,44,2,0,2,3,2,427,833,1,0,0,2,0,2,0,0,12,3,2,12,9,5,8
1051,26,0,1,178,2,0,4,2,0,1051,0,0,49,2,1,7,2,1,624,427,7,0,0,1,0,2,0,1,11,4,1,1,0,0,0
1052,12,0,0,562,1,6,2,5,0,1052,2,1,34,2,0,6,2,0,12,301,1,0,0,2,0,1,0,2,1,2,1,1,0,0,0
1053,39,0,2,188,1,0,1,1,0,1053,1,1,63,3,1,6,2,1,649,30,0,0,0,13,1,0,0,1,13,2,1,12,9,2,8
1054,31,0,2,880,1,6,3,1,0,1054,2,1,5,2,2,0,1,0,1100,1089,3,0,0,3,0,1,0,2,29,3,2,8,7,0,7
1055,16,0,1,464,1,14,2,3,0,1055,1,1,41,2,3,5,0,0,1254,576,7,0,0,3,0,3,0,2,16,3,1,14,8,6,9
1056,10,1,1,883,2,0,2,5,0,1056,0,1,62,2,0,8,2,1,313,784,3,0,0,4,0,3,0,1,5,3,3,3,2,1,2
1057,11,1,1,8,2,12,2,5,0,1057,0,0,21,2,1,7,1,2,784,892,5,0,0,0,0,0,0,0,7,4,0,5,3,0,0
1058,16,1,2,438,2,23,3,3,0,1058,0,0,10,1,1,7,1,2,592,340,0,0,1,12,1,2,0,0,16,2,3,15,9,10,10
1059,17,0,2,359,2,6,0,1,0,1059,3,1,46,2,0,8,2,1,166,817,1,0,0,2,0,0,0,1,1,3,2,1,0,0,0
1060,6,1,1,177,1,8,2,3,0,1060,1,1,59,2,0,2,0,2,357,859,2,0,1,0,0,2,0,0,4,2,1,0,0,0,0
1061,6,0,0,465,2,12,1,1,0,1061,3,0,48,2,0,8,1,1,44,296,1,0,0,2,0,2,0,1,1,2,2,1,0,0,0
1062,26,0,1,680,1,1,0,3,0,1062,1,1,56,2,2,4,2,2,1077,1017,5,0,1,7,0,1,0,0,16,2,1,2,2,2,2
1063,11,0,2,717,2,18,2,1,0,1063,2,1,47,1,1,7,2,0,999,1266,1,0,0,3,0,2,0,2,10,3,2,10,7,0,4
1064,12,0,2,147,0,0,2,1,0,1064,2,1,16,2,0,1,2,0,51,767,0,0,0,10,1,0,0,1,6,3,3,5,3,1,3
1065,37,0,2,705,1,3,3,1,0,1065,3,1,0,2,1,0,2,1,481,814,0,0,1,5,0,1,0,0,4,2,2,3,2,1,2
1066,15,0,2,623,1,3,3,3,0,1066,0,0,52,1,0,2,1,1,450,357,8,0,0,0,0,3,0,0,8,5,2,5,4,0,2
1067,29,0,2,296,2,13,2,3,0,1067,2,0,48,2,1,7,2,1,591,1292,3,0,1,6,0,2,0,1,11,4,1,5,4,1,2
1068,10,1,1,120,1,1,1,3,0,1068,2,1,8,1,0,2,0,2,206,190,7,0,0,0,0,2,0,0,8,2,1,0,0,0,0
1069,10,0,2,840,1,0,2,1,0,1069,0,1,42,1,0,6,2,0,21,613,1,0,0,3,0,3,0,1,1,2,0,1,0,0,0
1070,10,0,1,227,2,6,2,1,0,1070,2,1,25,2,1,7,0,2,648,566,0,0,0,3,0,3,0,0,5,5,2,4,2,1,3
1071,31,0,2,111,1,2,1,3,0,1071,2,0,13,1,1,2,0,1,632,1226,4,0,0,14,1,0,0,1,10,3,2,3,2,1,2
1072,11,0,1,191,1,1,0,1,0,1072,3,0,67,2,0,2,1,1,358,145,0,0,0,2,0,2,0,3,4,3,2,3,2,0,2
1073,10,0,2,610,1,28,0,1,0,1073,2,1,66,0,1,4,1,1,871,60,1,0,0,3,0,1,0,2,8,2,1,8,6,1,7
1074,15,0,2,260,1,7,4,1,0,1074,3,1,39,2,1,0,2,2,850,1155,2,0,1,6,0,0,0,0,14,6,2,0,0,0,0
1075,14,0,2,246,1,9,2,3,0,1075,2,1,34,2,2,3,3,2,1139,1098,2,0,0,14,1,1,0,0,10,5,3,5,2,0,0
1076,36,0,1,592,1,10,3,3,0,1076,1,0,57,2,3,3,3,0,1226,1307,3,0,0,9,1,0,0,1,26,2,2,14,9,1,12
1077,11,1,2,82,1,0,3,5,0,1077,0,1,70,1,0,6,0,2,150,324,6,0,0,2,0,2,0,0,11,2,0,9,7,0,7
1078,26,0,2,24,1,27,2,1,0,1078,3,1,2,2,3,5,0,1,1232,1158,3,0,0,2,0,2,0,1,24,1,3,20,6,14,17
1079,21,0,2,614,1,5,2,1,0,1079,1,0,2,2,2,4,1,2,986,416,4,0,0,7,0,3,0,0,9,3,2,2,0,2,2
1080,28,0,2,83,2,2,2,1,0,1080,2,0,21,2,3,3,1,1,1239,544,8,0,0,1,0,3,0,1,23,2,3,13,12,5,1
1081,17,0,2,580,1,15,2,1,0,1081,3,0,61,1,2,0,1,2,998,1109,1,0,0,8,0,3,0,0,11,3,0,11,8,3,3
1082,5,0,2,255,1,19,0,1,0,1082,0,1,67,2,1,2,2,2,111,1325,0,0,0,3,0,1,0,0,5,2,2,4,3,1,2
1083,22,1,2,374,1,8,3,1,0,1083,3,1,56,2,0,2,0,2,39,1147,3,0,0,3,0,1,0,0,15,3,0,5,4,1,0
1084,16,0,2,549,2,0,2,5,0,1084,3,1,34,1,2,7,2,1,923,598,1,0,1,3,0,3,0,0,10,3,2,10,9,8,6
1085,13,1,1,290,1,2,2,1,0,1085,3,0,3,2,0,6,2,2,489,113,1,0,0,1,0,0,0,0,7,2,0,7,2,7,7
1086,32,0,1,149,1,21,4,3,0,1086,2,1,58,0,3,5,3,2,1213,1306,1,0,1,2,0,3,0,0,32,2,2,31,6,13,9
1087,16,0,2,849,2,6,1,5,0,1087,1,1,25,2,0,8,2,1,127,159,0,0,1,14,1,1,0,1,12,4,2,11,10,5,7
1088,24,0,2,690,1,1,2,3,0,1088,2,1,38,1,0,2,1,1,638,1285,4,0,0,3,0,1,0,1,4,3,2,1,0,0,0
1089,19,0,2,372,1,12,2,3,0,1089,0,1,17,2,1,6,3,1,526,48,1,0,0,6,0,0,0,0,10,2,2,10,8,3,7
1090,11,0,2,211,1,7,0,4,0,1090,2,0,9,0,1,0,0,1,1052,308,3,0,0,2,0,2,0,1,9,3,2,7,7,0,7
1091,15,0,2,300,1,24,2,1,0,1091,3,1,14,1,1,4,1,2,535,1289,1,0,0,2,0,3,0,0,5,2,2,5,3,0,2
1092,27,0,2,536,1,27,2,5,0,1092,3,1,67,2,0,6,3,1,74,140,4,0,0,9,1,3,0,1,8,3,2,5,4,0,3
1093,24,0,1,119,1,1,2,1,0,1093,3,1,10,2,2,0,3,1,1075,946,2,0,1,3,0,2,0,1,24,3,0,20,8,13,9
1094,22,0,2,783,2,8,1,3,0,1094,0,1,17,2,1,7,0,1,747,992,0,0,0,1,0,3,0,0,9,5,3,8,4,7,1
1095,15,0,2,310,1,27,3,1,0,1095,1,1,49,2,1,2,2,1,694,1216,1,0,1,1,0,1,0,1,15,3,2,15,14,5,7
1096,22,0,2,505,0,5,1,3,0,1096,2,1,8,2,3,3,3,2,1235,887,1,0,1,10,1,3,0,0,21,2,2,21,7,7,7
1097,6,0,2,159,1,20,1,5,0,1097,2,1,27,1,0,2,0,0,121,470,0,0,0,3,0,1,0,3,2,3,2,1,1,0,0
1098,22,0,0,651,1,7,1,1,0,1098,3,1,42,2,1,0,3,0,485,392,3,0,1,7,0,2,0,0,8,2,2,2,2,2,2
1099,27,0,2,274,1,0,3,5,0,1099,0,1,36,2,2,0,1,0,940,1086,1,0,0,1,0,0,0,3,10,4,2,10,8,7,7
1100,17,0,2,828,2,27,3,1,0,1100,1,0,68,1,0,8,2,1,172,1387,0,0,0,12,1,0,0,2,6,5,2,5,3,4,2
1101,14,0,2,461,1,4,1,1,0,1101,3,0,37,1,1,6,1,1,796,776,3,0,0,1,0,0,0,1,12,2,2,7,1,2,5
1102,18,0,2,660,2,1,3,1,0,1102,2,1,40,2,0,8,3,2,228,861,3,0,1,10,1,3,0,0,7,3,1,3,2,1,2
1103,30,0,2,245,2,15,3,1,0,1103,2,0,66,2,1,7,2,0,857,677,8,0,0,3,0,2,0,1,18,2,2,8,7,7,7
1104,11,0,2,316,1,8,2,1,0,1104,2,1,61,3,0,6,2,1,180,1175,6,0,0,7,0,0,0,2,5,2,1,1,0,0,0
1105,15,0,2,714,2,7,3,1,0,1105,0,1,16,2,1,7,0,1,852,505,2,0,0,2,0,3,0,1,8,6,0,2,2,2,2
1106,12,1,2,414,2,0,2,1,0,1106,1,1,34,1,1,7,0,1,1051,186,1,0,0,0,0,3,0,1,10,4,2,10,8,6,7
1107,20,0,1,497,0,9,3,0,0,1107,2,1,41,2,1,1,2,1,814,734,3,0,0,0,0,2,0,0,10,2,2,6,3,1,2
1108,17,0,2,564,1,0,2,3,0,1108,3,1,38,1,0,2,0,2,179,1140,1,0,0,8,0,1,0,0,3,3,2,3,0,1,2
1109,12,0,2,746,2,28,3,5,0,1109,2,1,3,2,2,7,1,1,1028,910,3,0,0,1,0,1,0,1,9,3,2,4,2,1,3
1110,17,1,2,2,1,1,2,1,0,1110,0,0,39,2,0,2,0,0,55,1410,1,0,1,1,0,3,0,1,1,2,2,1,0,0,0
1111,35,1,2,324,1,1,4,5,0,1111,2,0,48,1,2,4,3,1,1076,725,0,0,0,5,0,1,0,1,34,4,2,32,7,1,9
1112,20,1,2,507,1,1,2,3,0,1112,2,1,51,2,1,4,1,1,641,327,4,0,0,0,0,0,0,2,7,2,2,5,2,1,4
1113,14,0,0,685,1,0,3,5,0,1113,3,1,32,2,1,6,0,1,490,1338,4,0,0,3,0,1,0,1,9,3,1,6,5,1,2
1114,30,0,2,628,1,14,3,4,0,1114,2,0,35,2,0,6,0,1,152,838,8,0,0,1,0,3,0,1,10,3,1,8,2,7,6
1115,16,0,2,236,1,6,3,3,0,1115,0,1,5,2,0,6,3,2,326,1157,1,0,0,2,0,2,0,0,1,4,0,1,0,0,0
1116,37,0,2,379,2,25,4,2,0,1116,2,1,30,1,4,3,3,1,1331,1224,1,0,0,10,1,2,0,1,36,3,2,34,6,2,13
1117,16,0,2,788,1,0,3,1,0,1117,1,1,15,2,1,6,3,1,750,633,9,0,0,6,0,1,0,1,9,3,1,2,2,2,1
1118,8,0,2,233,1,2,2,1,0,1118,0,0,59,2,0,6,3,1,49,530,1,0,0,10,1,0,0,0,1,5,2,1,0,0,0
1119,20,0,2,716,2,13,2,1,0,1119,2,1,50,2,1,7,1,1,1063,603,0,0,0,0,0,3,0,1,10,3,2,9,8,7,7
1120,20,0,2,207,2,15,2,1,0,1120,1,0,60,2,1,7,1,2,509,830,2,0,0,1,0,1,0,0,8,5,3,3,2,1,2
1121,18,0,2,494,2,0,3,1,0,1121,1,0,43,2,1,7,2,2,904,1122,6,0,0,2,0,0,0,0,15,5,2,1,0,0,0
1122,11,0,2,802,1,2,0,3,0,1122,1,1,57,2,0,2,0,2,614,819,1,0,1,7,0,3,0,0,10,3,2,10,9,1,5
1123,17,0,2,368,1,9,3,3,0,1123,0,0,21,2,1,0,2,2,821,119,3,0,1,5,0,2,0,0,10,4,2,5,2,0,4
1124,21,0,2,864,2,5,2,3,0,1124,3,1,8,3,2,7,2,1,982,144,2,0,0,0,0,0,0,1,11,3,2,7,6,7,6
1125,11,0,1,566,1,1,0,1,0,1125,0,1,57,2,1,0,3,0,1014,1308,1,0,0,8,0,3,0,1,6,0,3,6,4,1,3
